Start usl/plainnet experiments on tinyimagenet at l6 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.4, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 5.2507, e_total_loss: 5.3677, e_dis_loss: 0.8378, d_total_loss: 0.0771, d_dis_loss: 1.6826, attack_loss: 0.0895, label_acc: 0.0045
[199]: fg_loss: 5.0462, e_total_loss: 5.3869, e_dis_loss: 0.5409, d_total_loss: 0.0691, d_dis_loss: 1.6682, attack_loss: 0.0831, label_acc: 0.0088
[299]: fg_loss: 4.8600, e_total_loss: 5.4232, e_dis_loss: 0.3650, d_total_loss: 0.0679, d_dis_loss: 1.6947, attack_loss: 0.0793, label_acc: 0.0116
[399]: fg_loss: 4.7127, e_total_loss: 5.4171, e_dis_loss: 0.3961, d_total_loss: 0.0672, d_dis_loss: 1.6703, attack_loss: 0.0814, label_acc: 0.0110
[499]: fg_loss: 4.5877, e_total_loss: 5.4108, e_dis_loss: 0.3348, d_total_loss: 0.0612, d_dis_loss: 1.6665, attack_loss: 0.0860, label_acc: 0.0125
[599]: fg_loss: 4.4754, e_total_loss: 5.4495, e_dis_loss: 0.1827, d_total_loss: 0.0669, d_dis_loss: 1.6979, attack_loss: 0.0762, label_acc: 0.0127
[699]: fg_loss: 4.3896, e_total_loss: 5.4615, e_dis_loss: 0.1531, d_total_loss: 0.0617, d_dis_loss: 1.6664, attack_loss: 0.0761, label_acc: 0.0151
[799]: fg_loss: 4.3245, e_total_loss: 5.4524, e_dis_loss: 0.1624, d_total_loss: 0.0519, d_dis_loss: 1.6211, attack_loss: 0.0963, label_acc: 0.0154
[899]: fg_loss: 4.2453, e_total_loss: 5.4209, e_dis_loss: 0.3042, d_total_loss: 0.0600, d_dis_loss: 1.6684, attack_loss: 0.1006, label_acc: 0.0127
[999]: fg_loss: 4.1970, e_total_loss: 5.5106, e_dis_loss: 0.1832, d_total_loss: 0.0521, d_dis_loss: 1.6549, attack_loss: 0.1174, label_acc: 0.0143
[1099]: fg_loss: 4.1382, e_total_loss: 5.4619, e_dis_loss: 0.3011, d_total_loss: 0.0593, d_dis_loss: 1.6560, attack_loss: 0.0965, label_acc: 0.0185
[1199]: fg_loss: 4.1070, e_total_loss: 5.4183, e_dis_loss: 0.2179, d_total_loss: 0.0425, d_dis_loss: 1.6240, attack_loss: 0.0907, label_acc: 0.0205
[1299]: fg_loss: 4.0465, e_total_loss: 5.3915, e_dis_loss: 0.3460, d_total_loss: 0.0414, d_dis_loss: 1.6108, attack_loss: 0.0894, label_acc: 0.0192
[1399]: fg_loss: 4.0028, e_total_loss: 5.4285, e_dis_loss: 0.2818, d_total_loss: 0.0498, d_dis_loss: 1.6054, attack_loss: 0.0936, label_acc: 0.0278
[1499]: fg_loss: 3.9692, e_total_loss: 5.4308, e_dis_loss: 0.2623, d_total_loss: 0.0446, d_dis_loss: 1.6038, attack_loss: 0.0890, label_acc: 0.0323
[1599]: fg_loss: 3.9080, e_total_loss: 5.4184, e_dis_loss: 0.2219, d_total_loss: 0.0508, d_dis_loss: 1.6229, attack_loss: 0.0805, label_acc: 0.0397
[1699]: fg_loss: 3.8862, e_total_loss: 5.3921, e_dis_loss: 0.3426, d_total_loss: 0.0516, d_dis_loss: 1.5986, attack_loss: 0.0809, label_acc: 0.0395
[1799]: fg_loss: 3.8524, e_total_loss: 5.3692, e_dis_loss: 0.4229, d_total_loss: 0.0532, d_dis_loss: 1.6211, attack_loss: 0.0803, label_acc: 0.0423
[1899]: fg_loss: 3.8205, e_total_loss: 5.3681, e_dis_loss: 0.3775, d_total_loss: 0.0520, d_dis_loss: 1.6049, attack_loss: 0.0867, label_acc: 0.0435
[1999]: fg_loss: 3.7662, e_total_loss: 5.4078, e_dis_loss: 0.3199, d_total_loss: 0.0653, d_dis_loss: 1.6343, attack_loss: 0.0779, label_acc: 0.0445
[2099]: fg_loss: 3.7541, e_total_loss: 5.3967, e_dis_loss: 0.3376, d_total_loss: 0.0571, d_dis_loss: 1.6348, attack_loss: 0.0756, label_acc: 0.0467
[2199]: fg_loss: 3.7059, e_total_loss: 5.3497, e_dis_loss: 0.3756, d_total_loss: 0.0504, d_dis_loss: 1.6528, attack_loss: 0.0804, label_acc: 0.0453
[2299]: fg_loss: 3.6914, e_total_loss: 5.4405, e_dis_loss: 0.2850, d_total_loss: 0.0590, d_dis_loss: 1.6395, attack_loss: 0.0892, label_acc: 0.0516
[2399]: fg_loss: 3.6306, e_total_loss: 5.3808, e_dis_loss: 0.2781, d_total_loss: 0.0549, d_dis_loss: 1.6479, attack_loss: 0.0837, label_acc: 0.0561
[2499]: fg_loss: 3.6344, e_total_loss: 5.4125, e_dis_loss: 0.2245, d_total_loss: 0.0517, d_dis_loss: 1.6155, attack_loss: 0.0834, label_acc: 0.0522
[2599]: fg_loss: 3.5794, e_total_loss: 5.3278, e_dis_loss: 0.2640, d_total_loss: 0.0581, d_dis_loss: 1.6371, attack_loss: 0.0820, label_acc: 0.0630
[2699]: fg_loss: 3.5626, e_total_loss: 5.3682, e_dis_loss: 0.3405, d_total_loss: 0.0457, d_dis_loss: 1.6312, attack_loss: 0.0843, label_acc: 0.0616
[2799]: fg_loss: 3.5480, e_total_loss: 5.3954, e_dis_loss: 0.3819, d_total_loss: 0.0483, d_dis_loss: 1.6493, attack_loss: 0.0852, label_acc: 0.0652
[2899]: fg_loss: 3.5051, e_total_loss: 5.3729, e_dis_loss: 0.3297, d_total_loss: 0.0419, d_dis_loss: 1.6120, attack_loss: 0.0837, label_acc: 0.0595
[2999]: fg_loss: 3.4834, e_total_loss: 5.4186, e_dis_loss: 0.3560, d_total_loss: 0.0473, d_dis_loss: 1.6031, attack_loss: 0.1025, label_acc: 0.0617
[3099]: fg_loss: 3.4635, e_total_loss: 5.4102, e_dis_loss: 0.3267, d_total_loss: 0.0551, d_dis_loss: 1.6228, attack_loss: 0.1040, label_acc: 0.0608
[3199]: fg_loss: 3.4403, e_total_loss: 5.3814, e_dis_loss: 0.3945, d_total_loss: 0.0558, d_dis_loss: 1.6135, attack_loss: 0.0960, label_acc: 0.0665
[3299]: fg_loss: 3.3942, e_total_loss: 5.3403, e_dis_loss: 0.3244, d_total_loss: 0.0460, d_dis_loss: 1.6139, attack_loss: 0.0932, label_acc: 0.0688
