Start usl/plainnet experiments on tinyimagenet at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.4, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 5.2358, e_total_loss: 5.3455, e_dis_loss: 1.9736, d_total_loss: 0.0627, d_dis_loss: 1.4708, attack_loss: 0.0947, label_acc: 0.0027
[199]: fg_loss: 5.0531, e_total_loss: 5.3541, e_dis_loss: 1.5208, d_total_loss: 0.0677, d_dis_loss: 1.4041, attack_loss: 0.0906, label_acc: 0.0031
[299]: fg_loss: 4.8837, e_total_loss: 5.3566, e_dis_loss: 0.8004, d_total_loss: 0.0683, d_dis_loss: 1.3994, attack_loss: 0.0778, label_acc: 0.0084
[399]: fg_loss: 4.7625, e_total_loss: 5.3716, e_dis_loss: 0.5647, d_total_loss: 0.0683, d_dis_loss: 1.3923, attack_loss: 0.0832, label_acc: 0.0121
[499]: fg_loss: 4.6196, e_total_loss: 5.3612, e_dis_loss: 0.5938, d_total_loss: 0.0681, d_dis_loss: 1.4011, attack_loss: 0.0842, label_acc: 0.0091
[599]: fg_loss: 4.5066, e_total_loss: 5.3920, e_dis_loss: 0.3976, d_total_loss: 0.0635, d_dis_loss: 1.4699, attack_loss: 0.0814, label_acc: 0.0145
[699]: fg_loss: 4.4022, e_total_loss: 5.3899, e_dis_loss: 0.2529, d_total_loss: 0.0655, d_dis_loss: 1.4031, attack_loss: 0.0861, label_acc: 0.0158
[799]: fg_loss: 4.3473, e_total_loss: 5.4172, e_dis_loss: 0.2410, d_total_loss: 0.0585, d_dis_loss: 1.4564, attack_loss: 0.0871, label_acc: 0.0133
[899]: fg_loss: 4.2838, e_total_loss: 5.4358, e_dis_loss: 0.3343, d_total_loss: 0.0521, d_dis_loss: 1.4468, attack_loss: 0.1016, label_acc: 0.0134
[999]: fg_loss: 4.2270, e_total_loss: 5.3918, e_dis_loss: 0.3143, d_total_loss: 0.0576, d_dis_loss: 1.3990, attack_loss: 0.0901, label_acc: 0.0125
[1099]: fg_loss: 4.1783, e_total_loss: 5.4050, e_dis_loss: 0.2792, d_total_loss: 0.0664, d_dis_loss: 1.4330, attack_loss: 0.0798, label_acc: 0.0161
[1199]: fg_loss: 4.1478, e_total_loss: 5.4084, e_dis_loss: 0.3257, d_total_loss: 0.0569, d_dis_loss: 1.4173, attack_loss: 0.0841, label_acc: 0.0191
[1299]: fg_loss: 4.0970, e_total_loss: 5.4058, e_dis_loss: 0.2750, d_total_loss: 0.0535, d_dis_loss: 1.4458, attack_loss: 0.0832, label_acc: 0.0225
[1399]: fg_loss: 4.0507, e_total_loss: 5.3932, e_dis_loss: 0.2941, d_total_loss: 0.0530, d_dis_loss: 1.4514, attack_loss: 0.0775, label_acc: 0.0266
[1499]: fg_loss: 4.0197, e_total_loss: 5.3799, e_dis_loss: 0.3574, d_total_loss: 0.0564, d_dis_loss: 1.4716, attack_loss: 0.0748, label_acc: 0.0323
[1599]: fg_loss: 3.9672, e_total_loss: 5.3709, e_dis_loss: 0.2950, d_total_loss: 0.0552, d_dis_loss: 1.4623, attack_loss: 0.0760, label_acc: 0.0295
[1699]: fg_loss: 3.9468, e_total_loss: 5.3529, e_dis_loss: 0.3940, d_total_loss: 0.0542, d_dis_loss: 1.4636, attack_loss: 0.0746, label_acc: 0.0348
[1799]: fg_loss: 3.9070, e_total_loss: 5.3855, e_dis_loss: 0.2808, d_total_loss: 0.0532, d_dis_loss: 1.4107, attack_loss: 0.0788, label_acc: 0.0348
[1899]: fg_loss: 3.8733, e_total_loss: 5.3299, e_dis_loss: 0.2856, d_total_loss: 0.0497, d_dis_loss: 1.4710, attack_loss: 0.0779, label_acc: 0.0370
[1999]: fg_loss: 3.8275, e_total_loss: 5.4135, e_dis_loss: 0.3231, d_total_loss: 0.0570, d_dis_loss: 1.4364, attack_loss: 0.0874, label_acc: 0.0393
[2099]: fg_loss: 3.8168, e_total_loss: 5.4218, e_dis_loss: 0.3870, d_total_loss: 0.0526, d_dis_loss: 1.4121, attack_loss: 0.1075, label_acc: 0.0370
[2199]: fg_loss: 3.7698, e_total_loss: 5.3616, e_dis_loss: 0.3351, d_total_loss: 0.0622, d_dis_loss: 1.3673, attack_loss: 0.0824, label_acc: 0.0364
[2299]: fg_loss: 3.7503, e_total_loss: 5.3308, e_dis_loss: 0.3823, d_total_loss: 0.0504, d_dis_loss: 1.4733, attack_loss: 0.0785, label_acc: 0.0423
[2399]: fg_loss: 3.6984, e_total_loss: 5.3331, e_dis_loss: 0.4301, d_total_loss: 0.0509, d_dis_loss: 1.4764, attack_loss: 0.0793, label_acc: 0.0452
[2499]: fg_loss: 3.6861, e_total_loss: 5.3436, e_dis_loss: 0.3750, d_total_loss: 0.0534, d_dis_loss: 1.4635, attack_loss: 0.0738, label_acc: 0.0504
[2599]: fg_loss: 3.6422, e_total_loss: 5.3114, e_dis_loss: 0.4524, d_total_loss: 0.0531, d_dis_loss: 1.4692, attack_loss: 0.0751, label_acc: 0.0530
[2699]: fg_loss: 3.6099, e_total_loss: 5.3234, e_dis_loss: 0.3978, d_total_loss: 0.0579, d_dis_loss: 1.4213, attack_loss: 0.0682, label_acc: 0.0592
[2799]: fg_loss: 3.6001, e_total_loss: 5.3082, e_dis_loss: 0.3913, d_total_loss: 0.0577, d_dis_loss: 1.4145, attack_loss: 0.0735, label_acc: 0.0559
[2899]: fg_loss: 3.5561, e_total_loss: 5.2908, e_dis_loss: 0.4727, d_total_loss: 0.0556, d_dis_loss: 1.4352, attack_loss: 0.0701, label_acc: 0.0559
[2999]: fg_loss: 3.5313, e_total_loss: 5.3204, e_dis_loss: 0.3694, d_total_loss: 0.0567, d_dis_loss: 1.4080, attack_loss: 0.0772, label_acc: 0.0630
[3099]: fg_loss: 3.4965, e_total_loss: 5.2842, e_dis_loss: 0.4077, d_total_loss: 0.0564, d_dis_loss: 1.4202, attack_loss: 0.0791, label_acc: 0.0598
