Start experiments on tinyimagenet at level=6 with {'e_lr': 0.001, 'e_dis_lr': 4e-05, 'lambda1': 0.04, 'd_lr': 0.0005, 'd_dis_lr': 5e-09, 'lambda2': 1e-05, 'hs_lr': 0.001, 'flip_rate': 0.2}
Start running.
[99]: fg_loss: 5.2057, e_total_loss: 5.3940, e_dis_loss: 1.3309, d_total_loss: 0.0488, d_dis_loss: 1.5362, attack_loss: 0.0988, label_acc: 0.0042
[199]: fg_loss: 4.9074, e_total_loss: 5.3720, e_dis_loss: 1.6499, d_total_loss: 0.0395, d_dis_loss: 1.5314, attack_loss: 0.0989, label_acc: 0.0075
[299]: fg_loss: 4.6608, e_total_loss: 5.3381, e_dis_loss: 1.3634, d_total_loss: 0.0433, d_dis_loss: 1.5237, attack_loss: 0.0839, label_acc: 0.0075
[399]: fg_loss: 4.5031, e_total_loss: 5.2839, e_dis_loss: 1.1201, d_total_loss: 0.0476, d_dis_loss: 1.5408, attack_loss: 0.0840, label_acc: 0.0091
[499]: fg_loss: 4.3308, e_total_loss: 5.2464, e_dis_loss: 0.9531, d_total_loss: 0.0472, d_dis_loss: 1.5300, attack_loss: 0.0753, label_acc: 0.0091
[599]: fg_loss: 4.2384, e_total_loss: 5.2013, e_dis_loss: 0.7595, d_total_loss: 0.0448, d_dis_loss: 1.5429, attack_loss: 0.0810, label_acc: 0.0135
[699]: fg_loss: 4.1137, e_total_loss: 5.1683, e_dis_loss: 0.6038, d_total_loss: 0.0495, d_dis_loss: 1.5280, attack_loss: 0.0745, label_acc: 0.0202
[799]: fg_loss: 4.0844, e_total_loss: 5.1195, e_dis_loss: 0.7027, d_total_loss: 0.0578, d_dis_loss: 1.5384, attack_loss: 0.0656, label_acc: 0.0230
[899]: fg_loss: 3.9918, e_total_loss: 5.0896, e_dis_loss: 0.6670, d_total_loss: 0.0483, d_dis_loss: 1.5550, attack_loss: 0.0692, label_acc: 0.0324
[999]: fg_loss: 3.9339, e_total_loss: 5.0160, e_dis_loss: 0.6570, d_total_loss: 0.0506, d_dis_loss: 1.5443, attack_loss: 0.0669, label_acc: 0.0384
[1099]: fg_loss: 3.8758, e_total_loss: 5.0057, e_dis_loss: 0.6545, d_total_loss: 0.0499, d_dis_loss: 1.5446, attack_loss: 0.0660, label_acc: 0.0470
[1199]: fg_loss: 3.8216, e_total_loss: 4.9910, e_dis_loss: 0.5206, d_total_loss: 0.0497, d_dis_loss: 1.5456, attack_loss: 0.0638, label_acc: 0.0519
[1299]: fg_loss: 3.7808, e_total_loss: 4.9483, e_dis_loss: 0.4725, d_total_loss: 0.0531, d_dis_loss: 1.5341, attack_loss: 0.0628, label_acc: 0.0526
[1399]: fg_loss: 3.7247, e_total_loss: 4.9245, e_dis_loss: 0.5268, d_total_loss: 0.0464, d_dis_loss: 1.5231, attack_loss: 0.0593, label_acc: 0.0602
[1499]: fg_loss: 3.6864, e_total_loss: 4.9430, e_dis_loss: 0.4911, d_total_loss: 0.0537, d_dis_loss: 1.5246, attack_loss: 0.0596, label_acc: 0.0675
[1599]: fg_loss: 3.6461, e_total_loss: 4.9425, e_dis_loss: 0.5510, d_total_loss: 0.0556, d_dis_loss: 1.5487, attack_loss: 0.0602, label_acc: 0.0736
