Start experiments on tinyimagenet at level=4 with {'e_lr': 0.001, 'e_dis_lr': 4e-05, 'lambda1': 0.04, 'd_lr': 0.0005, 'd_dis_lr': 5e-09, 'lambda2': 1e-05, 'hs_lr': 0.001, 'flip_rate': 0.2}
Start running.
[99]: fg_loss: 5.2326, e_total_loss: 5.4059, e_dis_loss: 0.8252, d_total_loss: 0.0454, d_dis_loss: 1.4131, attack_loss: 0.1187, label_acc: 0.0045
[199]: fg_loss: 4.9172, e_total_loss: 5.4383, e_dis_loss: 0.5845, d_total_loss: 0.0285, d_dis_loss: 1.4670, attack_loss: 0.1329, label_acc: 0.0039
[299]: fg_loss: 4.6357, e_total_loss: 5.4203, e_dis_loss: 0.4722, d_total_loss: 0.0300, d_dis_loss: 1.4553, attack_loss: 0.1432, label_acc: 0.0048
[399]: fg_loss: 4.4947, e_total_loss: 5.4121, e_dis_loss: 0.3250, d_total_loss: 0.0292, d_dis_loss: 1.4582, attack_loss: 0.1364, label_acc: 0.0070
[499]: fg_loss: 4.3359, e_total_loss: 5.3723, e_dis_loss: 0.3468, d_total_loss: 0.0296, d_dis_loss: 1.4670, attack_loss: 0.1439, label_acc: 0.0081
[599]: fg_loss: 4.2274, e_total_loss: 5.3560, e_dis_loss: 0.2831, d_total_loss: 0.0326, d_dis_loss: 1.4590, attack_loss: 0.1165, label_acc: 0.0132
[699]: fg_loss: 4.1290, e_total_loss: 5.3439, e_dis_loss: 0.2734, d_total_loss: 0.0340, d_dis_loss: 1.4554, attack_loss: 0.0863, label_acc: 0.0173
[799]: fg_loss: 4.0892, e_total_loss: 5.2499, e_dis_loss: 0.1725, d_total_loss: 0.0363, d_dis_loss: 1.4588, attack_loss: 0.0573, label_acc: 0.0219
[899]: fg_loss: 4.0160, e_total_loss: 5.2177, e_dis_loss: 0.2466, d_total_loss: 0.0382, d_dis_loss: 1.4502, attack_loss: 0.0666, label_acc: 0.0281
[999]: fg_loss: 3.9521, e_total_loss: 5.1758, e_dis_loss: 0.3138, d_total_loss: 0.0323, d_dis_loss: 1.4735, attack_loss: 0.0643, label_acc: 0.0345
[1099]: fg_loss: 3.9027, e_total_loss: 5.1085, e_dis_loss: 0.3467, d_total_loss: 0.0368, d_dis_loss: 1.4719, attack_loss: 0.0707, label_acc: 0.0371
[1199]: fg_loss: 3.8497, e_total_loss: 5.0747, e_dis_loss: 0.3602, d_total_loss: 0.0402, d_dis_loss: 1.4612, attack_loss: 0.0609, label_acc: 0.0506
[1299]: fg_loss: 3.8147, e_total_loss: 5.0630, e_dis_loss: 0.2466, d_total_loss: 0.0351, d_dis_loss: 1.4717, attack_loss: 0.0495, label_acc: 0.0577
[1399]: fg_loss: 3.7621, e_total_loss: 5.0438, e_dis_loss: 0.3285, d_total_loss: 0.0363, d_dis_loss: 1.4682, attack_loss: 0.0461, label_acc: 0.0625
[1499]: fg_loss: 3.7215, e_total_loss: 5.0225, e_dis_loss: 0.2732, d_total_loss: 0.0410, d_dis_loss: 1.4507, attack_loss: 0.0597, label_acc: 0.0688
[1599]: fg_loss: 3.6637, e_total_loss: 5.0019, e_dis_loss: 0.2950, d_total_loss: 0.0408, d_dis_loss: 1.4504, attack_loss: 0.0604, label_acc: 0.0840
[1699]: fg_loss: 3.6597, e_total_loss: 4.9626, e_dis_loss: 0.3344, d_total_loss: 0.0428, d_dis_loss: 1.4480, attack_loss: 0.0489, label_acc: 0.0886
[1799]: fg_loss: 3.6032, e_total_loss: 4.9384, e_dis_loss: 0.2891, d_total_loss: 0.0326, d_dis_loss: 1.4767, attack_loss: 0.0430, label_acc: 0.0983
[1899]: fg_loss: 3.5800, e_total_loss: 4.9082, e_dis_loss: 0.2893, d_total_loss: 0.0331, d_dis_loss: 1.4716, attack_loss: 0.0434, label_acc: 0.1003
[1999]: fg_loss: 3.5194, e_total_loss: 4.8343, e_dis_loss: 0.2563, d_total_loss: 0.0306, d_dis_loss: 1.4712, attack_loss: 0.0414, label_acc: 0.1171
[2099]: fg_loss: 3.5327, e_total_loss: 4.7788, e_dis_loss: 0.3390, d_total_loss: 0.0310, d_dis_loss: 1.4752, attack_loss: 0.0390, label_acc: 0.1266
[2199]: fg_loss: 3.4686, e_total_loss: 4.7479, e_dis_loss: 0.2589, d_total_loss: 0.0281, d_dis_loss: 1.4792, attack_loss: 0.0390, label_acc: 0.1370
