Start experiments on tinyimagenet at level=4 with {'e_lr': 0.001, 'e_dis_lr': 4e-05, 'lambda1': 0.04, 'd_lr': 0.0005, 'd_dis_lr': 5e-09, 'lambda2': 1e-05, 'hs_lr': 0.001, 'flip_rate': 0.2}
Start running.
[99]: fg_loss: 5.2398, e_total_loss: 5.3991, e_dis_loss: 1.0538, d_total_loss: 0.0475, d_dis_loss: 1.4909, attack_loss: 0.1194, label_acc: 0.0073
[199]: fg_loss: 4.9351, e_total_loss: 5.3949, e_dis_loss: 1.0889, d_total_loss: 0.0314, d_dis_loss: 1.4921, attack_loss: 0.1146, label_acc: 0.0110
[299]: fg_loss: 4.6866, e_total_loss: 5.3635, e_dis_loss: 0.9451, d_total_loss: 0.0293, d_dis_loss: 1.4906, attack_loss: 0.0796, label_acc: 0.0141
[399]: fg_loss: 4.5090, e_total_loss: 5.2837, e_dis_loss: 0.8169, d_total_loss: 0.0316, d_dis_loss: 1.4859, attack_loss: 0.0845, label_acc: 0.0196
[499]: fg_loss: 4.3838, e_total_loss: 5.2288, e_dis_loss: 0.6623, d_total_loss: 0.0270, d_dis_loss: 1.4940, attack_loss: 0.1222, label_acc: 0.0218
[599]: fg_loss: 4.2628, e_total_loss: 5.1784, e_dis_loss: 0.3574, d_total_loss: 0.0275, d_dis_loss: 1.4964, attack_loss: 0.0980, label_acc: 0.0329
[699]: fg_loss: 4.1549, e_total_loss: 5.1289, e_dis_loss: 0.4186, d_total_loss: 0.0420, d_dis_loss: 1.4865, attack_loss: 0.0657, label_acc: 0.0391
[799]: fg_loss: 4.1032, e_total_loss: 5.0931, e_dis_loss: 0.4320, d_total_loss: 0.0465, d_dis_loss: 1.4894, attack_loss: 0.0579, label_acc: 0.0479
[899]: fg_loss: 4.0286, e_total_loss: 5.1327, e_dis_loss: 0.4271, d_total_loss: 0.0409, d_dis_loss: 1.5099, attack_loss: 0.0711, label_acc: 0.0524
[999]: fg_loss: 3.9627, e_total_loss: 5.0635, e_dis_loss: 0.2932, d_total_loss: 0.0429, d_dis_loss: 1.4822, attack_loss: 0.0697, label_acc: 0.0579
[1099]: fg_loss: 3.9066, e_total_loss: 5.0470, e_dis_loss: 0.2982, d_total_loss: 0.0424, d_dis_loss: 1.4900, attack_loss: 0.0709, label_acc: 0.0650
[1199]: fg_loss: 3.8486, e_total_loss: 5.0075, e_dis_loss: 0.3345, d_total_loss: 0.0402, d_dis_loss: 1.4929, attack_loss: 0.0636, label_acc: 0.0770
[1299]: fg_loss: 3.8172, e_total_loss: 4.9792, e_dis_loss: 0.2477, d_total_loss: 0.0361, d_dis_loss: 1.4703, attack_loss: 0.0511, label_acc: 0.0743
[1399]: fg_loss: 3.7576, e_total_loss: 4.9734, e_dis_loss: 0.2477, d_total_loss: 0.0395, d_dis_loss: 1.4835, attack_loss: 0.0479, label_acc: 0.0902
[1499]: fg_loss: 3.7144, e_total_loss: 4.9371, e_dis_loss: 0.2854, d_total_loss: 0.0365, d_dis_loss: 1.4889, attack_loss: 0.0498, label_acc: 0.0973
[1599]: fg_loss: 3.6595, e_total_loss: 4.8926, e_dis_loss: 0.2864, d_total_loss: 0.0329, d_dis_loss: 1.4983, attack_loss: 0.0464, label_acc: 0.1121
[1699]: fg_loss: 3.6482, e_total_loss: 4.8808, e_dis_loss: 0.3106, d_total_loss: 0.0347, d_dis_loss: 1.4793, attack_loss: 0.0402, label_acc: 0.1130
[1799]: fg_loss: 3.5788, e_total_loss: 4.8151, e_dis_loss: 0.3823, d_total_loss: 0.0326, d_dis_loss: 1.4826, attack_loss: 0.0378, label_acc: 0.1224
[1899]: fg_loss: 3.5552, e_total_loss: 4.8217, e_dis_loss: 0.3241, d_total_loss: 0.0353, d_dis_loss: 1.4822, attack_loss: 0.0357, label_acc: 0.1270
[1999]: fg_loss: 3.4885, e_total_loss: 4.7709, e_dis_loss: 0.3125, d_total_loss: 0.0311, d_dis_loss: 1.4723, attack_loss: 0.0352, label_acc: 0.1370
[2099]: fg_loss: 3.5046, e_total_loss: 4.7814, e_dis_loss: 0.3091, d_total_loss: 0.0316, d_dis_loss: 1.4990, attack_loss: 0.0337, label_acc: 0.1397
[2199]: fg_loss: 3.4339, e_total_loss: 4.7369, e_dis_loss: 0.2537, d_total_loss: 0.0295, d_dis_loss: 1.4893, attack_loss: 0.0328, label_acc: 0.1403
[2299]: fg_loss: 3.4121, e_total_loss: 4.7127, e_dis_loss: 0.3326, d_total_loss: 0.0294, d_dis_loss: 1.5054, attack_loss: 0.0331, label_acc: 0.1497
[2399]: fg_loss: 3.3697, e_total_loss: 4.6970, e_dis_loss: 0.2816, d_total_loss: 0.0300, d_dis_loss: 1.4932, attack_loss: 0.0384, label_acc: 0.1629
[2499]: fg_loss: 3.3463, e_total_loss: 4.6724, e_dis_loss: 0.2894, d_total_loss: 0.0271, d_dis_loss: 1.4956, attack_loss: 0.0357, label_acc: 0.1656
[2599]: fg_loss: 3.3167, e_total_loss: 4.6596, e_dis_loss: 0.3186, d_total_loss: 0.0271, d_dis_loss: 1.4813, attack_loss: 0.0342, label_acc: 0.1713
[2699]: fg_loss: 3.2763, e_total_loss: 4.6548, e_dis_loss: 0.3442, d_total_loss: 0.0272, d_dis_loss: 1.4867, attack_loss: 0.0324, label_acc: 0.1794
[2799]: fg_loss: 3.2726, e_total_loss: 4.6444, e_dis_loss: 0.2648, d_total_loss: 0.0274, d_dis_loss: 1.4846, attack_loss: 0.0357, label_acc: 0.1727
[2899]: fg_loss: 3.2357, e_total_loss: 4.6549, e_dis_loss: 0.2864, d_total_loss: 0.0264, d_dis_loss: 1.4819, attack_loss: 0.0342, label_acc: 0.1779
[2999]: fg_loss: 3.2189, e_total_loss: 4.6197, e_dis_loss: 0.3240, d_total_loss: 0.0255, d_dis_loss: 1.4744, attack_loss: 0.0338, label_acc: 0.1904
[3099]: fg_loss: 3.1817, e_total_loss: 4.5921, e_dis_loss: 0.2970, d_total_loss: 0.0247, d_dis_loss: 1.4735, attack_loss: 0.0312, label_acc: 0.1909
[3199]: fg_loss: 3.1611, e_total_loss: 4.5827, e_dis_loss: 0.2908, d_total_loss: 0.0221, d_dis_loss: 1.4926, attack_loss: 0.0309, label_acc: 0.1966
[3299]: fg_loss: 3.1249, e_total_loss: 4.5475, e_dis_loss: 0.3477, d_total_loss: 0.0237, d_dis_loss: 1.4923, attack_loss: 0.0299, label_acc: 0.1937
[3399]: fg_loss: 3.1372, e_total_loss: 4.6256, e_dis_loss: 0.3542, d_total_loss: 0.0237, d_dis_loss: 1.4815, attack_loss: 0.0304, label_acc: 0.2031
[3499]: fg_loss: 3.0705, e_total_loss: 4.5305, e_dis_loss: 0.3904, d_total_loss: 0.0226, d_dis_loss: 1.4831, attack_loss: 0.0281, label_acc: 0.2102
[3599]: fg_loss: 3.0645, e_total_loss: 4.4970, e_dis_loss: 0.2727, d_total_loss: 0.0211, d_dis_loss: 1.4798, attack_loss: 0.0266, label_acc: 0.2130
[3699]: fg_loss: 3.0488, e_total_loss: 4.4530, e_dis_loss: 0.3663, d_total_loss: 0.0207, d_dis_loss: 1.4808, attack_loss: 0.0260, label_acc: 0.2154
[3799]: fg_loss: 3.0488, e_total_loss: 4.4735, e_dis_loss: 0.3328, d_total_loss: 0.0179, d_dis_loss: 1.4825, attack_loss: 0.0231, label_acc: 0.2205
[3899]: fg_loss: 2.9999, e_total_loss: 4.4381, e_dis_loss: 0.3626, d_total_loss: 0.0202, d_dis_loss: 1.4834, attack_loss: 0.0236, label_acc: 0.2266
[3999]: fg_loss: 2.9910, e_total_loss: 4.4543, e_dis_loss: 0.3691, d_total_loss: 0.0207, d_dis_loss: 1.4894, attack_loss: 0.0250, label_acc: 0.2344
[4099]: fg_loss: 2.9770, e_total_loss: 4.4423, e_dis_loss: 0.3593, d_total_loss: 0.0196, d_dis_loss: 1.4748, attack_loss: 0.0253, label_acc: 0.2315
[4199]: fg_loss: 2.9544, e_total_loss: 4.4185, e_dis_loss: 0.4059, d_total_loss: 0.0186, d_dis_loss: 1.4758, attack_loss: 0.0235, label_acc: 0.2398
[4299]: fg_loss: 2.9205, e_total_loss: 4.4553, e_dis_loss: 0.4162, d_total_loss: 0.0200, d_dis_loss: 1.4882, attack_loss: 0.0236, label_acc: 0.2384
[4399]: fg_loss: 2.9214, e_total_loss: 4.4217, e_dis_loss: 0.3976, d_total_loss: 0.0183, d_dis_loss: 1.4865, attack_loss: 0.0223, label_acc: 0.2401
[4499]: fg_loss: 2.8849, e_total_loss: 4.3772, e_dis_loss: 0.3756, d_total_loss: 0.0188, d_dis_loss: 1.4840, attack_loss: 0.0226, label_acc: 0.2484
[4599]: fg_loss: 2.8698, e_total_loss: 4.3683, e_dis_loss: 0.2883, d_total_loss: 0.0183, d_dis_loss: 1.4939, attack_loss: 0.0233, label_acc: 0.2491
[4699]: fg_loss: 2.8743, e_total_loss: 4.3706, e_dis_loss: 0.4442, d_total_loss: 0.0174, d_dis_loss: 1.4914, attack_loss: 0.0218, label_acc: 0.2543
[4799]: fg_loss: 2.8235, e_total_loss: 4.3378, e_dis_loss: 0.3606, d_total_loss: 0.0181, d_dis_loss: 1.4996, attack_loss: 0.0219, label_acc: 0.2575
[4899]: fg_loss: 2.8301, e_total_loss: 4.3301, e_dis_loss: 0.4603, d_total_loss: 0.0183, d_dis_loss: 1.4937, attack_loss: 0.0216, label_acc: 0.2591
[4999]: fg_loss: 2.7923, e_total_loss: 4.3193, e_dis_loss: 0.3995, d_total_loss: 0.0170, d_dis_loss: 1.4740, attack_loss: 0.0227, label_acc: 0.2624
[5099]: fg_loss: 2.8132, e_total_loss: 4.3316, e_dis_loss: 0.3977, d_total_loss: 0.0161, d_dis_loss: 1.4662, attack_loss: 0.0212, label_acc: 0.2687
[5199]: fg_loss: 2.7516, e_total_loss: 4.3194, e_dis_loss: 0.3746, d_total_loss: 0.0182, d_dis_loss: 1.4836, attack_loss: 0.0218, label_acc: 0.2714
[5299]: fg_loss: 2.7655, e_total_loss: 4.3073, e_dis_loss: 0.3974, d_total_loss: 0.0175, d_dis_loss: 1.4796, attack_loss: 0.0219, label_acc: 0.2695
[5399]: fg_loss: 2.7419, e_total_loss: 4.3246, e_dis_loss: 0.2925, d_total_loss: 0.0163, d_dis_loss: 1.4732, attack_loss: 0.0225, label_acc: 0.2709
[5499]: fg_loss: 2.7348, e_total_loss: 4.2965, e_dis_loss: 0.3869, d_total_loss: 0.0159, d_dis_loss: 1.4750, attack_loss: 0.0216, label_acc: 0.2752
[5599]: fg_loss: 2.7020, e_total_loss: 4.3036, e_dis_loss: 0.4535, d_total_loss: 0.0176, d_dis_loss: 1.4773, attack_loss: 0.0223, label_acc: 0.2765
[5699]: fg_loss: 2.6943, e_total_loss: 4.2758, e_dis_loss: 0.4443, d_total_loss: 0.0161, d_dis_loss: 1.4816, attack_loss: 0.0215, label_acc: 0.2784
[5799]: fg_loss: 2.6750, e_total_loss: 4.2973, e_dis_loss: 0.4245, d_total_loss: 0.0159, d_dis_loss: 1.4790, attack_loss: 0.0230, label_acc: 0.2796
[5899]: fg_loss: 2.6664, e_total_loss: 4.3189, e_dis_loss: 0.4008, d_total_loss: 0.0157, d_dis_loss: 1.4694, attack_loss: 0.0224, label_acc: 0.2865
[5999]: fg_loss: 2.6622, e_total_loss: 4.2593, e_dis_loss: 0.4041, d_total_loss: 0.0156, d_dis_loss: 1.4816, attack_loss: 0.0217, label_acc: 0.2891
[6099]: fg_loss: 2.6283, e_total_loss: 4.3369, e_dis_loss: 0.4285, d_total_loss: 0.0162, d_dis_loss: 1.4881, attack_loss: 0.0232, label_acc: 0.2974
[6199]: fg_loss: 2.6109, e_total_loss: 4.2437, e_dis_loss: 0.3882, d_total_loss: 0.0164, d_dis_loss: 1.4834, attack_loss: 0.0223, label_acc: 0.3013
[6299]: fg_loss: 2.6012, e_total_loss: 4.2613, e_dis_loss: 0.3776, d_total_loss: 0.0155, d_dis_loss: 1.4741, attack_loss: 0.0220, label_acc: 0.2973
[6399]: fg_loss: 2.6124, e_total_loss: 4.2153, e_dis_loss: 0.3292, d_total_loss: 0.0141, d_dis_loss: 1.4827, attack_loss: 0.0209, label_acc: 0.2991
[6499]: fg_loss: 2.5781, e_total_loss: 4.2386, e_dis_loss: 0.3264, d_total_loss: 0.0141, d_dis_loss: 1.4943, attack_loss: 0.0202, label_acc: 0.2998
[6599]: fg_loss: 2.5688, e_total_loss: 4.2691, e_dis_loss: 0.3623, d_total_loss: 0.0147, d_dis_loss: 1.5047, attack_loss: 0.0197, label_acc: 0.3032
[6699]: fg_loss: 2.5450, e_total_loss: 4.2369, e_dis_loss: 0.3552, d_total_loss: 0.0152, d_dis_loss: 1.4745, attack_loss: 0.0220, label_acc: 0.3073
[6799]: fg_loss: 2.5554, e_total_loss: 4.2519, e_dis_loss: 0.3099, d_total_loss: 0.0146, d_dis_loss: 1.4777, attack_loss: 0.0217, label_acc: 0.3132
[6899]: fg_loss: 2.5152, e_total_loss: 4.2244, e_dis_loss: 0.3286, d_total_loss: 0.0147, d_dis_loss: 1.4831, attack_loss: 0.0217, label_acc: 0.3154
[6999]: fg_loss: 2.5237, e_total_loss: 4.2009, e_dis_loss: 0.3752, d_total_loss: 0.0152, d_dis_loss: 1.4857, attack_loss: 0.0216, label_acc: 0.3129
[7099]: fg_loss: 2.4806, e_total_loss: 4.2400, e_dis_loss: 0.4236, d_total_loss: 0.0137, d_dis_loss: 1.4886, attack_loss: 0.0210, label_acc: 0.3159
[7199]: fg_loss: 2.4860, e_total_loss: 4.2585, e_dis_loss: 0.3468, d_total_loss: 0.0149, d_dis_loss: 1.4684, attack_loss: 0.0204, label_acc: 0.3128
[7299]: fg_loss: 2.4754, e_total_loss: 4.2409, e_dis_loss: 0.2987, d_total_loss: 0.0150, d_dis_loss: 1.4873, attack_loss: 0.0210, label_acc: 0.3135
[7399]: fg_loss: 2.4647, e_total_loss: 4.2468, e_dis_loss: 0.3156, d_total_loss: 0.0139, d_dis_loss: 1.4901, attack_loss: 0.0208, label_acc: 0.3275
[7499]: fg_loss: 2.4541, e_total_loss: 4.2509, e_dis_loss: 0.3958, d_total_loss: 0.0151, d_dis_loss: 1.4947, attack_loss: 0.0213, label_acc: 0.3194
[7599]: fg_loss: 2.4143, e_total_loss: 4.2101, e_dis_loss: 0.2953, d_total_loss: 0.0149, d_dis_loss: 1.4770, attack_loss: 0.0224, label_acc: 0.3252
[7699]: fg_loss: 2.4439, e_total_loss: 4.2192, e_dis_loss: 0.3312, d_total_loss: 0.0133, d_dis_loss: 1.4741, attack_loss: 0.0200, label_acc: 0.3244
[7799]: fg_loss: 2.3956, e_total_loss: 4.2361, e_dis_loss: 0.3229, d_total_loss: 0.0146, d_dis_loss: 1.4817, attack_loss: 0.0207, label_acc: 0.3284
[7899]: fg_loss: 2.4082, e_total_loss: 4.1836, e_dis_loss: 0.2486, d_total_loss: 0.0139, d_dis_loss: 1.4863, attack_loss: 0.0223, label_acc: 0.3245
[7999]: fg_loss: 2.3654, e_total_loss: 4.1904, e_dis_loss: 0.3761, d_total_loss: 0.0144, d_dis_loss: 1.4689, attack_loss: 0.0213, label_acc: 0.3258
[8099]: fg_loss: 2.3860, e_total_loss: 4.2469, e_dis_loss: 0.3315, d_total_loss: 0.0143, d_dis_loss: 1.4757, attack_loss: 0.0208, label_acc: 0.3279
[8199]: fg_loss: 2.3563, e_total_loss: 4.1833, e_dis_loss: 0.3235, d_total_loss: 0.0142, d_dis_loss: 1.4839, attack_loss: 0.0208, label_acc: 0.3359
[8299]: fg_loss: 2.3502, e_total_loss: 4.2233, e_dis_loss: 0.3731, d_total_loss: 0.0145, d_dis_loss: 1.4838, attack_loss: 0.0215, label_acc: 0.3406
[8399]: fg_loss: 2.3358, e_total_loss: 4.1790, e_dis_loss: 0.2886, d_total_loss: 0.0135, d_dis_loss: 1.4702, attack_loss: 0.0219, label_acc: 0.3352
[8499]: fg_loss: 2.3296, e_total_loss: 4.2293, e_dis_loss: 0.3234, d_total_loss: 0.0137, d_dis_loss: 1.4616, attack_loss: 0.0205, label_acc: 0.3414
[8599]: fg_loss: 2.2986, e_total_loss: 4.2179, e_dis_loss: 0.2608, d_total_loss: 0.0139, d_dis_loss: 1.4751, attack_loss: 0.0214, label_acc: 0.3451
[8699]: fg_loss: 2.3279, e_total_loss: 4.2406, e_dis_loss: 0.3039, d_total_loss: 0.0142, d_dis_loss: 1.4840, attack_loss: 0.0210, label_acc: 0.3405
[8799]: fg_loss: 2.2820, e_total_loss: 4.2091, e_dis_loss: 0.2728, d_total_loss: 0.0139, d_dis_loss: 1.4773, attack_loss: 0.0207, label_acc: 0.3441
[8899]: fg_loss: 2.2747, e_total_loss: 4.2046, e_dis_loss: 0.3033, d_total_loss: 0.0136, d_dis_loss: 1.4754, attack_loss: 0.0209, label_acc: 0.3462
[8999]: fg_loss: 2.2699, e_total_loss: 4.2256, e_dis_loss: 0.3712, d_total_loss: 0.0131, d_dis_loss: 1.4745, attack_loss: 0.0213, label_acc: 0.3474
[9099]: fg_loss: 2.2391, e_total_loss: 4.1955, e_dis_loss: 0.2413, d_total_loss: 0.0143, d_dis_loss: 1.4752, attack_loss: 0.0213, label_acc: 0.3559
[9199]: fg_loss: 2.2340, e_total_loss: 4.2024, e_dis_loss: 0.2329, d_total_loss: 0.0135, d_dis_loss: 1.4840, attack_loss: 0.0212, label_acc: 0.3560
[9299]: fg_loss: 2.2278, e_total_loss: 4.2118, e_dis_loss: 0.2372, d_total_loss: 0.0142, d_dis_loss: 1.4616, attack_loss: 0.0215, label_acc: 0.3504
[9399]: fg_loss: 2.2341, e_total_loss: 4.2015, e_dis_loss: 0.2612, d_total_loss: 0.0132, d_dis_loss: 1.4755, attack_loss: 0.0199, label_acc: 0.3512
[9499]: fg_loss: 2.1966, e_total_loss: 4.2452, e_dis_loss: 0.2532, d_total_loss: 0.0139, d_dis_loss: 1.4704, attack_loss: 0.0208, label_acc: 0.3578
[9599]: fg_loss: 2.2114, e_total_loss: 4.2271, e_dis_loss: 0.2254, d_total_loss: 0.0139, d_dis_loss: 1.4740, attack_loss: 0.0207, label_acc: 0.3555
[9699]: fg_loss: 2.1892, e_total_loss: 4.2419, e_dis_loss: 0.3089, d_total_loss: 0.0142, d_dis_loss: 1.4566, attack_loss: 0.0217, label_acc: 0.3490
[9799]: fg_loss: 2.1733, e_total_loss: 4.2298, e_dis_loss: 0.2609, d_total_loss: 0.0133, d_dis_loss: 1.4669, attack_loss: 0.0213, label_acc: 0.3589
[9899]: fg_loss: 2.1583, e_total_loss: 4.2150, e_dis_loss: 0.2748, d_total_loss: 0.0134, d_dis_loss: 1.4681, attack_loss: 0.0211, label_acc: 0.3630
[9999]: fg_loss: 2.1525, e_total_loss: 4.2192, e_dis_loss: 0.3682, d_total_loss: 0.0138, d_dis_loss: 1.4769, attack_loss: 0.0218, label_acc: 0.3665
[10099]: fg_loss: 2.1259, e_total_loss: 4.2506, e_dis_loss: 0.3580, d_total_loss: 0.0130, d_dis_loss: 1.4679, attack_loss: 0.0231, label_acc: 0.3618
[10199]: fg_loss: 2.1098, e_total_loss: 4.2521, e_dis_loss: 0.2879, d_total_loss: 0.0131, d_dis_loss: 1.4765, attack_loss: 0.0221, label_acc: 0.3640
