Start usl/plainnet experiments on tinyimagenet at l4 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.4, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 5.2087, e_total_loss: 5.3716, e_dis_loss: 1.2253, d_total_loss: 0.0659, d_dis_loss: 1.5244, attack_loss: 0.1025, label_acc: 0.0040
[199]: fg_loss: 4.9987, e_total_loss: 5.3769, e_dis_loss: 1.0809, d_total_loss: 0.0593, d_dis_loss: 1.4813, attack_loss: 0.1039, label_acc: 0.0057
[299]: fg_loss: 4.8481, e_total_loss: 5.3874, e_dis_loss: 0.9793, d_total_loss: 0.0556, d_dis_loss: 1.4546, attack_loss: 0.1215, label_acc: 0.0077
[399]: fg_loss: 4.7406, e_total_loss: 5.4379, e_dis_loss: 0.6389, d_total_loss: 0.0440, d_dis_loss: 1.4480, attack_loss: 0.1195, label_acc: 0.0081
[499]: fg_loss: 4.6095, e_total_loss: 5.4440, e_dis_loss: 0.2885, d_total_loss: 0.0508, d_dis_loss: 1.4637, attack_loss: 0.0958, label_acc: 0.0056
[599]: fg_loss: 4.5177, e_total_loss: 5.4097, e_dis_loss: 0.3177, d_total_loss: 0.0574, d_dis_loss: 1.4763, attack_loss: 0.1098, label_acc: 0.0091
[699]: fg_loss: 4.4263, e_total_loss: 5.4031, e_dis_loss: 0.3510, d_total_loss: 0.0525, d_dis_loss: 1.4455, attack_loss: 0.0822, label_acc: 0.0158
[799]: fg_loss: 4.3795, e_total_loss: 5.4069, e_dis_loss: 0.2544, d_total_loss: 0.0479, d_dis_loss: 1.4614, attack_loss: 0.0762, label_acc: 0.0163
[899]: fg_loss: 4.3221, e_total_loss: 5.3932, e_dis_loss: 0.1864, d_total_loss: 0.0516, d_dis_loss: 1.4440, attack_loss: 0.0766, label_acc: 0.0221
[999]: fg_loss: 4.2605, e_total_loss: 5.3989, e_dis_loss: 0.2604, d_total_loss: 0.0539, d_dis_loss: 1.4672, attack_loss: 0.0755, label_acc: 0.0259
[1099]: fg_loss: 4.2150, e_total_loss: 5.3722, e_dis_loss: 0.2910, d_total_loss: 0.0633, d_dis_loss: 1.4606, attack_loss: 0.0746, label_acc: 0.0334
[1199]: fg_loss: 4.1788, e_total_loss: 5.3708, e_dis_loss: 0.2406, d_total_loss: 0.0554, d_dis_loss: 1.4766, attack_loss: 0.0966, label_acc: 0.0386
[1299]: fg_loss: 4.1238, e_total_loss: 5.3294, e_dis_loss: 0.2888, d_total_loss: 0.0623, d_dis_loss: 1.4720, attack_loss: 0.0915, label_acc: 0.0405
[1399]: fg_loss: 4.0748, e_total_loss: 5.3168, e_dis_loss: 0.4797, d_total_loss: 0.0582, d_dis_loss: 1.4829, attack_loss: 0.0687, label_acc: 0.0477
[1499]: fg_loss: 4.0270, e_total_loss: 5.3284, e_dis_loss: 0.3080, d_total_loss: 0.0526, d_dis_loss: 1.4888, attack_loss: 0.0740, label_acc: 0.0524
[1599]: fg_loss: 3.9872, e_total_loss: 5.3045, e_dis_loss: 0.2695, d_total_loss: 0.0596, d_dis_loss: 1.4912, attack_loss: 0.0693, label_acc: 0.0548
[1699]: fg_loss: 3.9555, e_total_loss: 5.2510, e_dis_loss: 0.3260, d_total_loss: 0.0588, d_dis_loss: 1.4992, attack_loss: 0.0715, label_acc: 0.0530
[1799]: fg_loss: 3.9096, e_total_loss: 5.2762, e_dis_loss: 0.3402, d_total_loss: 0.0559, d_dis_loss: 1.4966, attack_loss: 0.0717, label_acc: 0.0621
[1899]: fg_loss: 3.8785, e_total_loss: 5.2835, e_dis_loss: 0.2140, d_total_loss: 0.0556, d_dis_loss: 1.4899, attack_loss: 0.0678, label_acc: 0.0647
[1999]: fg_loss: 3.8424, e_total_loss: 5.2796, e_dis_loss: 0.3290, d_total_loss: 0.0571, d_dis_loss: 1.4898, attack_loss: 0.0688, label_acc: 0.0701
[2099]: fg_loss: 3.8158, e_total_loss: 5.2266, e_dis_loss: 0.2821, d_total_loss: 0.0597, d_dis_loss: 1.4877, attack_loss: 0.0716, label_acc: 0.0745
[2199]: fg_loss: 3.7696, e_total_loss: 5.2174, e_dis_loss: 0.2789, d_total_loss: 0.0573, d_dis_loss: 1.4637, attack_loss: 0.0684, label_acc: 0.0774
[2299]: fg_loss: 3.7470, e_total_loss: 5.2268, e_dis_loss: 0.2677, d_total_loss: 0.0559, d_dis_loss: 1.4655, attack_loss: 0.0749, label_acc: 0.0802
