Start usl/plainnet experiments on tinyimagenet at l6 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.4, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 5.2576, e_total_loss: 5.3651, e_dis_loss: 1.0767, d_total_loss: 0.0658, d_dis_loss: 1.4498, attack_loss: 0.0884, label_acc: 0.0045
[199]: fg_loss: 5.0419, e_total_loss: 5.3973, e_dis_loss: 0.6150, d_total_loss: 0.0599, d_dis_loss: 1.3981, attack_loss: 0.0913, label_acc: 0.0039
[299]: fg_loss: 4.8657, e_total_loss: 5.3953, e_dis_loss: 0.6965, d_total_loss: 0.0685, d_dis_loss: 1.4100, attack_loss: 0.0954, label_acc: 0.0034
[399]: fg_loss: 4.7204, e_total_loss: 5.4092, e_dis_loss: 0.4685, d_total_loss: 0.0623, d_dis_loss: 1.4085, attack_loss: 0.0871, label_acc: 0.0047
[499]: fg_loss: 4.5909, e_total_loss: 5.4092, e_dis_loss: 0.5755, d_total_loss: 0.0582, d_dis_loss: 1.4148, attack_loss: 0.0862, label_acc: 0.0062
[599]: fg_loss: 4.4848, e_total_loss: 5.4184, e_dis_loss: 0.4270, d_total_loss: 0.0484, d_dis_loss: 1.4042, attack_loss: 0.0902, label_acc: 0.0075
[699]: fg_loss: 4.3843, e_total_loss: 5.3631, e_dis_loss: 0.4698, d_total_loss: 0.0424, d_dis_loss: 1.4505, attack_loss: 0.0940, label_acc: 0.0097
[799]: fg_loss: 4.3255, e_total_loss: 5.3703, e_dis_loss: 0.5432, d_total_loss: 0.0586, d_dis_loss: 1.4686, attack_loss: 0.0825, label_acc: 0.0134
[899]: fg_loss: 4.2618, e_total_loss: 5.3647, e_dis_loss: 0.5400, d_total_loss: 0.0482, d_dis_loss: 1.4582, attack_loss: 0.0869, label_acc: 0.0155
[999]: fg_loss: 4.2148, e_total_loss: 5.3542, e_dis_loss: 0.4981, d_total_loss: 0.0443, d_dis_loss: 1.4394, attack_loss: 0.0846, label_acc: 0.0154
[1099]: fg_loss: 4.1411, e_total_loss: 5.3945, e_dis_loss: 0.3158, d_total_loss: 0.0416, d_dis_loss: 1.4471, attack_loss: 0.0881, label_acc: 0.0195
