Start usl/plainnet experiments on tinyimagenet at l4 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.4, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 5.2370, e_total_loss: 5.3746, e_dis_loss: 1.2149, d_total_loss: 0.0584, d_dis_loss: 1.5556, attack_loss: 0.0944, label_acc: 0.0042
[199]: fg_loss: 5.0820, e_total_loss: 5.3814, e_dis_loss: 0.9171, d_total_loss: 0.0514, d_dis_loss: 1.5584, attack_loss: 0.0910, label_acc: 0.0025
[299]: fg_loss: 4.9414, e_total_loss: 5.3734, e_dis_loss: 0.6746, d_total_loss: 0.0632, d_dis_loss: 1.5822, attack_loss: 0.0976, label_acc: 0.0030
[399]: fg_loss: 4.8038, e_total_loss: 5.3914, e_dis_loss: 0.4551, d_total_loss: 0.0694, d_dis_loss: 1.5882, attack_loss: 0.0885, label_acc: 0.0028
[499]: fg_loss: 4.6794, e_total_loss: 5.3991, e_dis_loss: 0.3529, d_total_loss: 0.0701, d_dis_loss: 1.5899, attack_loss: 0.0877, label_acc: 0.0056
[599]: fg_loss: 4.5849, e_total_loss: 5.4292, e_dis_loss: 0.2704, d_total_loss: 0.0710, d_dis_loss: 1.6083, attack_loss: 0.0872, label_acc: 0.0050
[699]: fg_loss: 4.4683, e_total_loss: 5.4299, e_dis_loss: 0.2322, d_total_loss: 0.0680, d_dis_loss: 1.5867, attack_loss: 0.0810, label_acc: 0.0073
[799]: fg_loss: 4.3962, e_total_loss: 5.4560, e_dis_loss: 0.1915, d_total_loss: 0.0534, d_dis_loss: 1.5612, attack_loss: 0.0836, label_acc: 0.0084
[899]: fg_loss: 4.3202, e_total_loss: 5.4195, e_dis_loss: 0.2837, d_total_loss: 0.0569, d_dis_loss: 1.5722, attack_loss: 0.0805, label_acc: 0.0111
[999]: fg_loss: 4.2565, e_total_loss: 5.3988, e_dis_loss: 0.2415, d_total_loss: 0.0665, d_dis_loss: 1.5902, attack_loss: 0.0778, label_acc: 0.0124
[1099]: fg_loss: 4.1748, e_total_loss: 5.4188, e_dis_loss: 0.2171, d_total_loss: 0.0579, d_dis_loss: 1.5884, attack_loss: 0.0821, label_acc: 0.0114
[1199]: fg_loss: 4.1523, e_total_loss: 5.4141, e_dis_loss: 0.1557, d_total_loss: 0.0582, d_dis_loss: 1.5625, attack_loss: 0.0827, label_acc: 0.0104
[1299]: fg_loss: 4.0762, e_total_loss: 5.4238, e_dis_loss: 0.1870, d_total_loss: 0.0556, d_dis_loss: 1.5562, attack_loss: 0.0809, label_acc: 0.0127
[1399]: fg_loss: 4.0299, e_total_loss: 5.4526, e_dis_loss: 0.1652, d_total_loss: 0.0589, d_dis_loss: 1.5761, attack_loss: 0.0950, label_acc: 0.0182
[1499]: fg_loss: 3.9784, e_total_loss: 5.4053, e_dis_loss: 0.2015, d_total_loss: 0.0634, d_dis_loss: 1.5777, attack_loss: 0.0775, label_acc: 0.0209
[1599]: fg_loss: 3.9300, e_total_loss: 5.4133, e_dis_loss: 0.1927, d_total_loss: 0.0660, d_dis_loss: 1.5816, attack_loss: 0.0779, label_acc: 0.0238
[1699]: fg_loss: 3.8973, e_total_loss: 5.4006, e_dis_loss: 0.2054, d_total_loss: 0.0672, d_dis_loss: 1.5796, attack_loss: 0.0726, label_acc: 0.0259
[1799]: fg_loss: 3.8517, e_total_loss: 5.4006, e_dis_loss: 0.1987, d_total_loss: 0.0573, d_dis_loss: 1.5855, attack_loss: 0.0793, label_acc: 0.0298
[1899]: fg_loss: 3.8110, e_total_loss: 5.4115, e_dis_loss: 0.2970, d_total_loss: 0.0662, d_dis_loss: 1.5670, attack_loss: 0.0864, label_acc: 0.0357
[1999]: fg_loss: 3.7678, e_total_loss: 5.3715, e_dis_loss: 0.1887, d_total_loss: 0.0649, d_dis_loss: 1.5499, attack_loss: 0.0754, label_acc: 0.0378
[2099]: fg_loss: 3.7546, e_total_loss: 5.3608, e_dis_loss: 0.2000, d_total_loss: 0.0534, d_dis_loss: 1.5270, attack_loss: 0.0782, label_acc: 0.0384
[2199]: fg_loss: 3.7071, e_total_loss: 5.3879, e_dis_loss: 0.2491, d_total_loss: 0.0508, d_dis_loss: 1.5310, attack_loss: 0.0805, label_acc: 0.0362
[2299]: fg_loss: 3.6833, e_total_loss: 5.3620, e_dis_loss: 0.2542, d_total_loss: 0.0556, d_dis_loss: 1.5252, attack_loss: 0.0787, label_acc: 0.0404
[2399]: fg_loss: 3.6384, e_total_loss: 5.3369, e_dis_loss: 0.1894, d_total_loss: 0.0603, d_dis_loss: 1.5666, attack_loss: 0.0821, label_acc: 0.0456
[2499]: fg_loss: 3.6342, e_total_loss: 5.3416, e_dis_loss: 0.1209, d_total_loss: 0.0518, d_dis_loss: 1.5247, attack_loss: 0.0800, label_acc: 0.0466
[2599]: fg_loss: 3.5920, e_total_loss: 5.3130, e_dis_loss: 0.2507, d_total_loss: 0.0572, d_dis_loss: 1.5274, attack_loss: 0.0771, label_acc: 0.0523
[2699]: fg_loss: 3.5615, e_total_loss: 5.3262, e_dis_loss: 0.1772, d_total_loss: 0.0572, d_dis_loss: 1.5076, attack_loss: 0.0742, label_acc: 0.0534
[2799]: fg_loss: 3.5398, e_total_loss: 5.3341, e_dis_loss: 0.1811, d_total_loss: 0.0624, d_dis_loss: 1.5290, attack_loss: 0.0825, label_acc: 0.0544
[2899]: fg_loss: 3.5118, e_total_loss: 5.3775, e_dis_loss: 0.1506, d_total_loss: 0.0593, d_dis_loss: 1.5215, attack_loss: 0.0722, label_acc: 0.0630
[2999]: fg_loss: 3.4956, e_total_loss: 5.3598, e_dis_loss: 0.1860, d_total_loss: 0.0538, d_dis_loss: 1.5027, attack_loss: 0.0782, label_acc: 0.0645
[3099]: fg_loss: 3.4745, e_total_loss: 5.3356, e_dis_loss: 0.1373, d_total_loss: 0.0523, d_dis_loss: 1.5039, attack_loss: 0.0748, label_acc: 0.0625
[3199]: fg_loss: 3.4374, e_total_loss: 5.2847, e_dis_loss: 0.1223, d_total_loss: 0.0456, d_dis_loss: 1.5046, attack_loss: 0.0824, label_acc: 0.0689
[3299]: fg_loss: 3.4064, e_total_loss: 5.3082, e_dis_loss: 0.2605, d_total_loss: 0.0634, d_dis_loss: 1.5378, attack_loss: 0.0774, label_acc: 0.0663
[3399]: fg_loss: 3.4147, e_total_loss: 5.3024, e_dis_loss: 0.2005, d_total_loss: 0.0597, d_dis_loss: 1.5228, attack_loss: 0.0736, label_acc: 0.0762
[3499]: fg_loss: 3.3654, e_total_loss: 5.2870, e_dis_loss: 0.2169, d_total_loss: 0.0541, d_dis_loss: 1.5317, attack_loss: 0.0709, label_acc: 0.0749
[3599]: fg_loss: 3.3470, e_total_loss: 5.2723, e_dis_loss: 0.1664, d_total_loss: 0.0490, d_dis_loss: 1.5178, attack_loss: 0.0728, label_acc: 0.0755
[3699]: fg_loss: 3.3467, e_total_loss: 5.2820, e_dis_loss: 0.1601, d_total_loss: 0.0544, d_dis_loss: 1.5031, attack_loss: 0.0746, label_acc: 0.0768
[3799]: fg_loss: 3.3278, e_total_loss: 5.2720, e_dis_loss: 0.1933, d_total_loss: 0.0482, d_dis_loss: 1.4955, attack_loss: 0.0696, label_acc: 0.0795
[3899]: fg_loss: 3.2747, e_total_loss: 5.2745, e_dis_loss: 0.1721, d_total_loss: 0.0446, d_dis_loss: 1.5182, attack_loss: 0.0726, label_acc: 0.0789
[3999]: fg_loss: 3.2788, e_total_loss: 5.2624, e_dis_loss: 0.2121, d_total_loss: 0.0487, d_dis_loss: 1.4894, attack_loss: 0.0698, label_acc: 0.0897
[4099]: fg_loss: 3.2743, e_total_loss: 5.2345, e_dis_loss: 0.1744, d_total_loss: 0.0529, d_dis_loss: 1.4861, attack_loss: 0.0752, label_acc: 0.0950
[4199]: fg_loss: 3.2239, e_total_loss: 5.2697, e_dis_loss: 0.2964, d_total_loss: 0.0483, d_dis_loss: 1.5084, attack_loss: 0.0745, label_acc: 0.0992
[4299]: fg_loss: 3.2078, e_total_loss: 5.2711, e_dis_loss: 0.2709, d_total_loss: 0.0490, d_dis_loss: 1.4965, attack_loss: 0.0717, label_acc: 0.1059
[4399]: fg_loss: 3.1993, e_total_loss: 5.2055, e_dis_loss: 0.2365, d_total_loss: 0.0510, d_dis_loss: 1.4931, attack_loss: 0.0777, label_acc: 0.1046
[4499]: fg_loss: 3.1784, e_total_loss: 5.2225, e_dis_loss: 0.2102, d_total_loss: 0.0486, d_dis_loss: 1.5019, attack_loss: 0.0776, label_acc: 0.1125
[4599]: fg_loss: 3.1625, e_total_loss: 5.1821, e_dis_loss: 0.2943, d_total_loss: 0.0580, d_dis_loss: 1.5201, attack_loss: 0.0715, label_acc: 0.1187
[4699]: fg_loss: 3.1530, e_total_loss: 5.1823, e_dis_loss: 0.3009, d_total_loss: 0.0564, d_dis_loss: 1.5010, attack_loss: 0.0689, label_acc: 0.1210
[4799]: fg_loss: 3.1174, e_total_loss: 5.1658, e_dis_loss: 0.2715, d_total_loss: 0.0508, d_dis_loss: 1.5043, attack_loss: 0.0696, label_acc: 0.1208
[4899]: fg_loss: 3.1305, e_total_loss: 5.1595, e_dis_loss: 0.2585, d_total_loss: 0.0541, d_dis_loss: 1.4898, attack_loss: 0.0683, label_acc: 0.1382
[4999]: fg_loss: 3.0754, e_total_loss: 5.1647, e_dis_loss: 0.2481, d_total_loss: 0.0555, d_dis_loss: 1.5125, attack_loss: 0.0678, label_acc: 0.1377
