Start experiments on tinyimagenet at level=3 with {'e_lr': 0.001, 'e_dis_lr': 4e-05, 'lambda1': 0.04, 'd_lr': 0.0005, 'd_dis_lr': 5e-09, 'lambda2': 1e-05, 'hs_lr': 0.001, 'flip_rate': 0.2}
Start running.
[99]: fg_loss: 5.2451, e_total_loss: 5.4400, e_dis_loss: 0.7742, d_total_loss: 0.0510, d_dis_loss: 1.4872, attack_loss: 0.0758, label_acc: 0.0048
[199]: fg_loss: 4.9358, e_total_loss: 5.4069, e_dis_loss: 0.8425, d_total_loss: 0.0437, d_dis_loss: 1.4966, attack_loss: 0.0826, label_acc: 0.0080
[299]: fg_loss: 4.6757, e_total_loss: 5.4339, e_dis_loss: 0.6458, d_total_loss: 0.0353, d_dis_loss: 1.5024, attack_loss: 0.0673, label_acc: 0.0110
[399]: fg_loss: 4.5255, e_total_loss: 5.3971, e_dis_loss: 0.5330, d_total_loss: 0.0349, d_dis_loss: 1.5142, attack_loss: 0.0687, label_acc: 0.0097
[499]: fg_loss: 4.3738, e_total_loss: 5.3469, e_dis_loss: 0.5869, d_total_loss: 0.0324, d_dis_loss: 1.5071, attack_loss: 0.0677, label_acc: 0.0134
[599]: fg_loss: 4.2534, e_total_loss: 5.2944, e_dis_loss: 0.4619, d_total_loss: 0.0290, d_dis_loss: 1.5310, attack_loss: 0.0650, label_acc: 0.0198
[699]: fg_loss: 4.1507, e_total_loss: 5.2412, e_dis_loss: 0.4982, d_total_loss: 0.0341, d_dis_loss: 1.5249, attack_loss: 0.0623, label_acc: 0.0264
[799]: fg_loss: 4.1182, e_total_loss: 5.1707, e_dis_loss: 0.5432, d_total_loss: 0.0289, d_dis_loss: 1.5211, attack_loss: 0.0547, label_acc: 0.0350
[899]: fg_loss: 4.0327, e_total_loss: 5.1314, e_dis_loss: 0.4113, d_total_loss: 0.0285, d_dis_loss: 1.5111, attack_loss: 0.0586, label_acc: 0.0391
[999]: fg_loss: 3.9563, e_total_loss: 5.0679, e_dis_loss: 0.3640, d_total_loss: 0.0284, d_dis_loss: 1.5195, attack_loss: 0.0561, label_acc: 0.0468
[1099]: fg_loss: 3.9019, e_total_loss: 5.0280, e_dis_loss: 0.2970, d_total_loss: 0.0298, d_dis_loss: 1.4959, attack_loss: 0.0620, label_acc: 0.0573
[1199]: fg_loss: 3.8644, e_total_loss: 4.9771, e_dis_loss: 0.3073, d_total_loss: 0.0272, d_dis_loss: 1.4762, attack_loss: 0.0639, label_acc: 0.0691
[1299]: fg_loss: 3.8157, e_total_loss: 4.9569, e_dis_loss: 0.2931, d_total_loss: 0.0275, d_dis_loss: 1.5160, attack_loss: 0.0537, label_acc: 0.0794
[1399]: fg_loss: 3.7641, e_total_loss: 4.9428, e_dis_loss: 0.3034, d_total_loss: 0.0257, d_dis_loss: 1.4925, attack_loss: 0.0413, label_acc: 0.0865
[1499]: fg_loss: 3.7155, e_total_loss: 4.9152, e_dis_loss: 0.3595, d_total_loss: 0.0282, d_dis_loss: 1.5082, attack_loss: 0.0416, label_acc: 0.0930
[1599]: fg_loss: 3.6722, e_total_loss: 4.8776, e_dis_loss: 0.2471, d_total_loss: 0.0309, d_dis_loss: 1.5211, attack_loss: 0.0471, label_acc: 0.1063
[1699]: fg_loss: 3.6581, e_total_loss: 4.8178, e_dis_loss: 0.2527, d_total_loss: 0.0226, d_dis_loss: 1.5022, attack_loss: 0.0462, label_acc: 0.1159
[1799]: fg_loss: 3.5830, e_total_loss: 4.8295, e_dis_loss: 0.2115, d_total_loss: 0.0229, d_dis_loss: 1.4969, attack_loss: 0.0407, label_acc: 0.1184
[1899]: fg_loss: 3.5519, e_total_loss: 4.7844, e_dis_loss: 0.2635, d_total_loss: 0.0246, d_dis_loss: 1.4955, attack_loss: 0.0412, label_acc: 0.1286
[1999]: fg_loss: 3.4979, e_total_loss: 4.7568, e_dis_loss: 0.2235, d_total_loss: 0.0233, d_dis_loss: 1.4897, attack_loss: 0.0368, label_acc: 0.1316
[2099]: fg_loss: 3.5130, e_total_loss: 4.7406, e_dis_loss: 0.2976, d_total_loss: 0.0247, d_dis_loss: 1.5061, attack_loss: 0.0392, label_acc: 0.1342
[2199]: fg_loss: 3.4487, e_total_loss: 4.7552, e_dis_loss: 0.2541, d_total_loss: 0.0232, d_dis_loss: 1.5124, attack_loss: 0.0352, label_acc: 0.1367
[2299]: fg_loss: 3.4208, e_total_loss: 4.7297, e_dis_loss: 0.2238, d_total_loss: 0.0215, d_dis_loss: 1.5002, attack_loss: 0.0369, label_acc: 0.1478
[2399]: fg_loss: 3.3851, e_total_loss: 4.6947, e_dis_loss: 0.2435, d_total_loss: 0.0204, d_dis_loss: 1.5026, attack_loss: 0.0417, label_acc: 0.1589
[2499]: fg_loss: 3.3704, e_total_loss: 4.7019, e_dis_loss: 0.2288, d_total_loss: 0.0208, d_dis_loss: 1.4938, attack_loss: 0.0425, label_acc: 0.1589
[2599]: fg_loss: 3.3382, e_total_loss: 4.7268, e_dis_loss: 0.2338, d_total_loss: 0.0208, d_dis_loss: 1.5119, attack_loss: 0.0381, label_acc: 0.1670
[2699]: fg_loss: 3.2944, e_total_loss: 4.6602, e_dis_loss: 0.2460, d_total_loss: 0.0197, d_dis_loss: 1.4892, attack_loss: 0.0336, label_acc: 0.1672
[2799]: fg_loss: 3.2868, e_total_loss: 4.6432, e_dis_loss: 0.2402, d_total_loss: 0.0180, d_dis_loss: 1.5006, attack_loss: 0.0316, label_acc: 0.1757
[2899]: fg_loss: 3.2642, e_total_loss: 4.6371, e_dis_loss: 0.2541, d_total_loss: 0.0182, d_dis_loss: 1.4981, attack_loss: 0.0322, label_acc: 0.1680
[2999]: fg_loss: 3.2439, e_total_loss: 4.6244, e_dis_loss: 0.2138, d_total_loss: 0.0176, d_dis_loss: 1.4878, attack_loss: 0.0274, label_acc: 0.1829
[3099]: fg_loss: 3.2028, e_total_loss: 4.5965, e_dis_loss: 0.2156, d_total_loss: 0.0151, d_dis_loss: 1.4736, attack_loss: 0.0239, label_acc: 0.1902
[3199]: fg_loss: 3.1878, e_total_loss: 4.6098, e_dis_loss: 0.3633, d_total_loss: 0.0185, d_dis_loss: 1.4823, attack_loss: 0.0242, label_acc: 0.1934
[3299]: fg_loss: 3.1480, e_total_loss: 4.5853, e_dis_loss: 0.2168, d_total_loss: 0.0165, d_dis_loss: 1.4996, attack_loss: 0.0251, label_acc: 0.1950
[3399]: fg_loss: 3.1652, e_total_loss: 4.5483, e_dis_loss: 0.2781, d_total_loss: 0.0161, d_dis_loss: 1.4844, attack_loss: 0.0234, label_acc: 0.2004
[3499]: fg_loss: 3.0990, e_total_loss: 4.5547, e_dis_loss: 0.3601, d_total_loss: 0.0156, d_dis_loss: 1.4952, attack_loss: 0.0223, label_acc: 0.2097
[3599]: fg_loss: 3.0820, e_total_loss: 4.4808, e_dis_loss: 0.3519, d_total_loss: 0.0147, d_dis_loss: 1.4863, attack_loss: 0.0216, label_acc: 0.2148
[3699]: fg_loss: 3.0784, e_total_loss: 4.4605, e_dis_loss: 0.2793, d_total_loss: 0.0128, d_dis_loss: 1.4798, attack_loss: 0.0207, label_acc: 0.2180
[3799]: fg_loss: 3.0745, e_total_loss: 4.4748, e_dis_loss: 0.3061, d_total_loss: 0.0127, d_dis_loss: 1.4796, attack_loss: 0.0199, label_acc: 0.2184
[3899]: fg_loss: 3.0238, e_total_loss: 4.4906, e_dis_loss: 0.3135, d_total_loss: 0.0135, d_dis_loss: 1.4875, attack_loss: 0.0198, label_acc: 0.2265
[3999]: fg_loss: 3.0224, e_total_loss: 4.3908, e_dis_loss: 0.3066, d_total_loss: 0.0121, d_dis_loss: 1.4817, attack_loss: 0.0202, label_acc: 0.2263
[4099]: fg_loss: 3.0031, e_total_loss: 4.4622, e_dis_loss: 0.2980, d_total_loss: 0.0125, d_dis_loss: 1.4775, attack_loss: 0.0209, label_acc: 0.2271
[4199]: fg_loss: 2.9831, e_total_loss: 4.4138, e_dis_loss: 0.3369, d_total_loss: 0.0125, d_dis_loss: 1.4653, attack_loss: 0.0217, label_acc: 0.2360
[4299]: fg_loss: 2.9443, e_total_loss: 4.4134, e_dis_loss: 0.3789, d_total_loss: 0.0136, d_dis_loss: 1.4694, attack_loss: 0.0205, label_acc: 0.2355
[4399]: fg_loss: 2.9493, e_total_loss: 4.3992, e_dis_loss: 0.3843, d_total_loss: 0.0113, d_dis_loss: 1.4836, attack_loss: 0.0190, label_acc: 0.2387
[4499]: fg_loss: 2.9179, e_total_loss: 4.3894, e_dis_loss: 0.2981, d_total_loss: 0.0122, d_dis_loss: 1.4860, attack_loss: 0.0223, label_acc: 0.2505
[4599]: fg_loss: 2.8983, e_total_loss: 4.4315, e_dis_loss: 0.3038, d_total_loss: 0.0108, d_dis_loss: 1.4718, attack_loss: 0.0183, label_acc: 0.2464
[4699]: fg_loss: 2.9140, e_total_loss: 4.3849, e_dis_loss: 0.2868, d_total_loss: 0.0113, d_dis_loss: 1.4812, attack_loss: 0.0180, label_acc: 0.2442
[4799]: fg_loss: 2.8438, e_total_loss: 4.3629, e_dis_loss: 0.3005, d_total_loss: 0.0110, d_dis_loss: 1.4784, attack_loss: 0.0166, label_acc: 0.2619
[4899]: fg_loss: 2.8673, e_total_loss: 4.3227, e_dis_loss: 0.3097, d_total_loss: 0.0103, d_dis_loss: 1.4759, attack_loss: 0.0179, label_acc: 0.2452
[4999]: fg_loss: 2.8287, e_total_loss: 4.3702, e_dis_loss: 0.2923, d_total_loss: 0.0111, d_dis_loss: 1.4760, attack_loss: 0.0180, label_acc: 0.2580
[5099]: fg_loss: 2.8439, e_total_loss: 4.3465, e_dis_loss: 0.3168, d_total_loss: 0.0102, d_dis_loss: 1.4779, attack_loss: 0.0168, label_acc: 0.2637
[5199]: fg_loss: 2.8019, e_total_loss: 4.3496, e_dis_loss: 0.2700, d_total_loss: 0.0113, d_dis_loss: 1.4896, attack_loss: 0.0157, label_acc: 0.2712
[5299]: fg_loss: 2.7935, e_total_loss: 4.3788, e_dis_loss: 0.2411, d_total_loss: 0.0097, d_dis_loss: 1.4752, attack_loss: 0.0148, label_acc: 0.2622
[5399]: fg_loss: 2.7640, e_total_loss: 4.3443, e_dis_loss: 0.2570, d_total_loss: 0.0107, d_dis_loss: 1.4884, attack_loss: 0.0160, label_acc: 0.2705
[5499]: fg_loss: 2.7774, e_total_loss: 4.3155, e_dis_loss: 0.2492, d_total_loss: 0.0096, d_dis_loss: 1.4632, attack_loss: 0.0160, label_acc: 0.2775
[5599]: fg_loss: 2.7390, e_total_loss: 4.3269, e_dis_loss: 0.2785, d_total_loss: 0.0090, d_dis_loss: 1.4796, attack_loss: 0.0152, label_acc: 0.2781
[5699]: fg_loss: 2.7321, e_total_loss: 4.3451, e_dis_loss: 0.1881, d_total_loss: 0.0091, d_dis_loss: 1.4790, attack_loss: 0.0145, label_acc: 0.2709
[5799]: fg_loss: 2.7120, e_total_loss: 4.3658, e_dis_loss: 0.2522, d_total_loss: 0.0095, d_dis_loss: 1.4848, attack_loss: 0.0165, label_acc: 0.2691
[5899]: fg_loss: 2.7069, e_total_loss: 4.3569, e_dis_loss: 0.2434, d_total_loss: 0.0096, d_dis_loss: 1.4910, attack_loss: 0.0160, label_acc: 0.2833
[5999]: fg_loss: 2.6962, e_total_loss: 4.3198, e_dis_loss: 0.2509, d_total_loss: 0.0092, d_dis_loss: 1.4855, attack_loss: 0.0149, label_acc: 0.2780
[6099]: fg_loss: 2.6662, e_total_loss: 4.3199, e_dis_loss: 0.2031, d_total_loss: 0.0089, d_dis_loss: 1.4745, attack_loss: 0.0143, label_acc: 0.2909
[6199]: fg_loss: 2.6631, e_total_loss: 4.3344, e_dis_loss: 0.4817, d_total_loss: 0.0105, d_dis_loss: 1.4776, attack_loss: 0.0171, label_acc: 0.2849
[6299]: fg_loss: 2.6438, e_total_loss: 4.2984, e_dis_loss: 0.2691, d_total_loss: 0.0097, d_dis_loss: 1.4734, attack_loss: 0.0143, label_acc: 0.2878
[6399]: fg_loss: 2.6505, e_total_loss: 4.2895, e_dis_loss: 0.2073, d_total_loss: 0.0083, d_dis_loss: 1.5005, attack_loss: 0.0134, label_acc: 0.2914
[6499]: fg_loss: 2.6028, e_total_loss: 4.2842, e_dis_loss: 0.1830, d_total_loss: 0.0083, d_dis_loss: 1.4911, attack_loss: 0.0127, label_acc: 0.3050
[6599]: fg_loss: 2.6047, e_total_loss: 4.3000, e_dis_loss: 0.1831, d_total_loss: 0.0086, d_dis_loss: 1.4753, attack_loss: 0.0137, label_acc: 0.2982
[6699]: fg_loss: 2.5957, e_total_loss: 4.3060, e_dis_loss: 0.2793, d_total_loss: 0.0092, d_dis_loss: 1.4651, attack_loss: 0.0147, label_acc: 0.2905
[6799]: fg_loss: 2.5910, e_total_loss: 4.3028, e_dis_loss: 0.2700, d_total_loss: 0.0085, d_dis_loss: 1.4928, attack_loss: 0.0126, label_acc: 0.3044
[6899]: fg_loss: 2.5557, e_total_loss: 4.2613, e_dis_loss: 0.2581, d_total_loss: 0.0083, d_dis_loss: 1.4978, attack_loss: 0.0123, label_acc: 0.3087
[6999]: fg_loss: 2.5533, e_total_loss: 4.2917, e_dis_loss: 0.2195, d_total_loss: 0.0082, d_dis_loss: 1.4894, attack_loss: 0.0128, label_acc: 0.3063
[7099]: fg_loss: 2.5312, e_total_loss: 4.2579, e_dis_loss: 0.1709, d_total_loss: 0.0089, d_dis_loss: 1.4805, attack_loss: 0.0128, label_acc: 0.3025
[7199]: fg_loss: 2.5330, e_total_loss: 4.2611, e_dis_loss: 0.2291, d_total_loss: 0.0086, d_dis_loss: 1.4815, attack_loss: 0.0120, label_acc: 0.3091
[7299]: fg_loss: 2.5191, e_total_loss: 4.2651, e_dis_loss: 0.2333, d_total_loss: 0.0086, d_dis_loss: 1.5032, attack_loss: 0.0121, label_acc: 0.3066
[7399]: fg_loss: 2.5130, e_total_loss: 4.2887, e_dis_loss: 0.2304, d_total_loss: 0.0083, d_dis_loss: 1.4930, attack_loss: 0.0116, label_acc: 0.3134
[7499]: fg_loss: 2.4942, e_total_loss: 4.2991, e_dis_loss: 0.2666, d_total_loss: 0.0086, d_dis_loss: 1.4861, attack_loss: 0.0122, label_acc: 0.3116
[7599]: fg_loss: 2.4702, e_total_loss: 4.2939, e_dis_loss: 0.2279, d_total_loss: 0.0081, d_dis_loss: 1.4927, attack_loss: 0.0115, label_acc: 0.3186
[7699]: fg_loss: 2.4882, e_total_loss: 4.2541, e_dis_loss: 0.2170, d_total_loss: 0.0080, d_dis_loss: 1.4811, attack_loss: 0.0123, label_acc: 0.3133
[7799]: fg_loss: 2.4373, e_total_loss: 4.2421, e_dis_loss: 0.2285, d_total_loss: 0.0081, d_dis_loss: 1.4847, attack_loss: 0.0114, label_acc: 0.3294
[7899]: fg_loss: 2.4460, e_total_loss: 4.2579, e_dis_loss: 0.2511, d_total_loss: 0.0078, d_dis_loss: 1.4843, attack_loss: 0.0108, label_acc: 0.3188
[7999]: fg_loss: 2.4152, e_total_loss: 4.2868, e_dis_loss: 0.3217, d_total_loss: 0.0093, d_dis_loss: 1.4796, attack_loss: 0.0121, label_acc: 0.3252
[8099]: fg_loss: 2.4330, e_total_loss: 4.2729, e_dis_loss: 0.2901, d_total_loss: 0.0080, d_dis_loss: 1.4925, attack_loss: 0.0121, label_acc: 0.3255
[8199]: fg_loss: 2.4109, e_total_loss: 4.2916, e_dis_loss: 0.2622, d_total_loss: 0.0083, d_dis_loss: 1.4859, attack_loss: 0.0115, label_acc: 0.3281
[8299]: fg_loss: 2.3801, e_total_loss: 4.1865, e_dis_loss: 0.1767, d_total_loss: 0.0079, d_dis_loss: 1.4877, attack_loss: 0.0117, label_acc: 0.3384
[8399]: fg_loss: 2.3822, e_total_loss: 4.2967, e_dis_loss: 0.3026, d_total_loss: 0.0082, d_dis_loss: 1.4853, attack_loss: 0.0118, label_acc: 0.3248
[8499]: fg_loss: 2.3868, e_total_loss: 4.2707, e_dis_loss: 0.2406, d_total_loss: 0.0074, d_dis_loss: 1.4971, attack_loss: 0.0118, label_acc: 0.3311
[8599]: fg_loss: 2.3501, e_total_loss: 4.2392, e_dis_loss: 0.2264, d_total_loss: 0.0073, d_dis_loss: 1.4977, attack_loss: 0.0112, label_acc: 0.3348
[8699]: fg_loss: 2.3627, e_total_loss: 4.2229, e_dis_loss: 0.2156, d_total_loss: 0.0070, d_dis_loss: 1.4833, attack_loss: 0.0111, label_acc: 0.3394
[8799]: fg_loss: 2.3223, e_total_loss: 4.1975, e_dis_loss: 0.2218, d_total_loss: 0.0082, d_dis_loss: 1.4858, attack_loss: 0.0113, label_acc: 0.3389
[8899]: fg_loss: 2.3364, e_total_loss: 4.2633, e_dis_loss: 0.2182, d_total_loss: 0.0072, d_dis_loss: 1.4986, attack_loss: 0.0101, label_acc: 0.3388
[8999]: fg_loss: 2.3217, e_total_loss: 4.2138, e_dis_loss: 0.2836, d_total_loss: 0.0075, d_dis_loss: 1.4905, attack_loss: 0.0107, label_acc: 0.3424
[9099]: fg_loss: 2.2736, e_total_loss: 4.2588, e_dis_loss: 0.2801, d_total_loss: 0.0078, d_dis_loss: 1.4879, attack_loss: 0.0112, label_acc: 0.3541
[9199]: fg_loss: 2.2922, e_total_loss: 4.2366, e_dis_loss: 0.1744, d_total_loss: 0.0078, d_dis_loss: 1.4854, attack_loss: 0.0115, label_acc: 0.3401
[9299]: fg_loss: 2.2753, e_total_loss: 4.2333, e_dis_loss: 0.1511, d_total_loss: 0.0075, d_dis_loss: 1.4805, attack_loss: 0.0101, label_acc: 0.3421
[9399]: fg_loss: 2.2838, e_total_loss: 4.2299, e_dis_loss: 0.1324, d_total_loss: 0.0068, d_dis_loss: 1.4942, attack_loss: 0.0104, label_acc: 0.3488
