Start experiments on tinyimagenet at level=7 with {'e_lr': 0.001, 'e_dis_lr': 4e-05, 'lambda1': 0.04, 'd_lr': 0.0005, 'd_dis_lr': 5e-09, 'lambda2': 1e-05, 'hs_lr': 0.001, 'flip_rate': 0.2}
Start running.
[99]: fg_loss: 5.2056, e_total_loss: 5.3897, e_dis_loss: 1.1616, d_total_loss: 0.0475, d_dis_loss: 1.5391, attack_loss: 0.0982, label_acc: 0.0056
[199]: fg_loss: 4.9166, e_total_loss: 5.3795, e_dis_loss: 0.9962, d_total_loss: 0.0474, d_dis_loss: 1.5283, attack_loss: 0.0933, label_acc: 0.0063
[299]: fg_loss: 4.7040, e_total_loss: 5.3426, e_dis_loss: 0.7635, d_total_loss: 0.0515, d_dis_loss: 1.4966, attack_loss: 0.0960, label_acc: 0.0103
[399]: fg_loss: 4.5444, e_total_loss: 5.3031, e_dis_loss: 0.7373, d_total_loss: 0.0559, d_dis_loss: 1.4847, attack_loss: 0.0791, label_acc: 0.0101
[499]: fg_loss: 4.3849, e_total_loss: 5.2611, e_dis_loss: 0.6530, d_total_loss: 0.0525, d_dis_loss: 1.5267, attack_loss: 0.0796, label_acc: 0.0068
[599]: fg_loss: 4.2718, e_total_loss: 5.2676, e_dis_loss: 0.5486, d_total_loss: 0.0608, d_dis_loss: 1.4986, attack_loss: 0.0769, label_acc: 0.0090
[699]: fg_loss: 4.1624, e_total_loss: 5.2302, e_dis_loss: 0.6230, d_total_loss: 0.0564, d_dis_loss: 1.4826, attack_loss: 0.0791, label_acc: 0.0102
[799]: fg_loss: 4.1259, e_total_loss: 5.2424, e_dis_loss: 0.5581, d_total_loss: 0.0527, d_dis_loss: 1.4926, attack_loss: 0.0739, label_acc: 0.0091
[899]: fg_loss: 4.0354, e_total_loss: 5.2177, e_dis_loss: 0.4008, d_total_loss: 0.0564, d_dis_loss: 1.4991, attack_loss: 0.0849, label_acc: 0.0089
[999]: fg_loss: 3.9717, e_total_loss: 5.2057, e_dis_loss: 0.3471, d_total_loss: 0.0550, d_dis_loss: 1.5301, attack_loss: 0.0800, label_acc: 0.0100
[1099]: fg_loss: 3.9150, e_total_loss: 5.2057, e_dis_loss: 0.4339, d_total_loss: 0.0573, d_dis_loss: 1.4871, attack_loss: 0.0824, label_acc: 0.0110
[1199]: fg_loss: 3.8644, e_total_loss: 5.1588, e_dis_loss: 0.4549, d_total_loss: 0.0529, d_dis_loss: 1.4730, attack_loss: 0.0767, label_acc: 0.0112
[1299]: fg_loss: 3.8209, e_total_loss: 5.1629, e_dis_loss: 0.4814, d_total_loss: 0.0538, d_dis_loss: 1.4735, attack_loss: 0.0776, label_acc: 0.0133
[1399]: fg_loss: 3.7615, e_total_loss: 5.1581, e_dis_loss: 0.3677, d_total_loss: 0.0533, d_dis_loss: 1.4820, attack_loss: 0.0813, label_acc: 0.0148
[1499]: fg_loss: 3.7105, e_total_loss: 5.1664, e_dis_loss: 0.3457, d_total_loss: 0.0484, d_dis_loss: 1.4630, attack_loss: 0.0750, label_acc: 0.0165
[1599]: fg_loss: 3.6651, e_total_loss: 5.1954, e_dis_loss: 0.3396, d_total_loss: 0.0508, d_dis_loss: 1.4726, attack_loss: 0.0754, label_acc: 0.0152
[1699]: fg_loss: 3.6443, e_total_loss: 5.2047, e_dis_loss: 0.3167, d_total_loss: 0.0536, d_dis_loss: 1.4601, attack_loss: 0.0699, label_acc: 0.0148
[1799]: fg_loss: 3.5803, e_total_loss: 5.1503, e_dis_loss: 0.3940, d_total_loss: 0.0524, d_dis_loss: 1.4597, attack_loss: 0.0776, label_acc: 0.0187
[1899]: fg_loss: 3.5378, e_total_loss: 5.1369, e_dis_loss: 0.3306, d_total_loss: 0.0531, d_dis_loss: 1.4581, attack_loss: 0.0878, label_acc: 0.0179
[1999]: fg_loss: 3.4917, e_total_loss: 5.0727, e_dis_loss: 0.3770, d_total_loss: 0.0503, d_dis_loss: 1.4775, attack_loss: 0.0904, label_acc: 0.0187
[2099]: fg_loss: 3.4994, e_total_loss: 5.0927, e_dis_loss: 0.3981, d_total_loss: 0.0484, d_dis_loss: 1.4439, attack_loss: 0.0672, label_acc: 0.0220
[2199]: fg_loss: 3.4359, e_total_loss: 5.0616, e_dis_loss: 0.4016, d_total_loss: 0.0503, d_dis_loss: 1.4448, attack_loss: 0.0725, label_acc: 0.0240
[2299]: fg_loss: 3.4009, e_total_loss: 5.0196, e_dis_loss: 0.4456, d_total_loss: 0.0553, d_dis_loss: 1.4665, attack_loss: 0.0572, label_acc: 0.0230
