Start experiments on tinyimagenet at level=5 with {'e_lr': 0.001, 'e_dis_lr': 4e-05, 'lambda1': 0.04, 'd_lr': 0.0005, 'd_dis_lr': 5e-09, 'lambda2': 1e-05, 'hs_lr': 0.001, 'flip_rate': 0.2}
Start running.
[99]: fg_loss: 5.2032, e_total_loss: 5.4035, e_dis_loss: 1.4278, d_total_loss: 0.0497, d_dis_loss: 1.4995, attack_loss: 0.0778, label_acc: 0.0060
[199]: fg_loss: 4.9055, e_total_loss: 5.3599, e_dis_loss: 1.6092, d_total_loss: 0.0432, d_dis_loss: 1.4911, attack_loss: 0.0930, label_acc: 0.0076
[299]: fg_loss: 4.6887, e_total_loss: 5.3334, e_dis_loss: 1.1780, d_total_loss: 0.0383, d_dis_loss: 1.5438, attack_loss: 0.1079, label_acc: 0.0104
[399]: fg_loss: 4.5276, e_total_loss: 5.3002, e_dis_loss: 0.7410, d_total_loss: 0.0369, d_dis_loss: 1.5342, attack_loss: 0.1079, label_acc: 0.0089
[499]: fg_loss: 4.3543, e_total_loss: 5.2572, e_dis_loss: 0.6937, d_total_loss: 0.0369, d_dis_loss: 1.5255, attack_loss: 0.1013, label_acc: 0.0126
[599]: fg_loss: 4.2349, e_total_loss: 5.2116, e_dis_loss: 0.6059, d_total_loss: 0.0385, d_dis_loss: 1.5148, attack_loss: 0.1210, label_acc: 0.0190
[699]: fg_loss: 4.1360, e_total_loss: 5.1688, e_dis_loss: 0.5949, d_total_loss: 0.0468, d_dis_loss: 1.5282, attack_loss: 0.1059, label_acc: 0.0227
[799]: fg_loss: 4.0887, e_total_loss: 5.0876, e_dis_loss: 0.6621, d_total_loss: 0.0506, d_dis_loss: 1.5890, attack_loss: 0.0674, label_acc: 0.0279
[899]: fg_loss: 4.0001, e_total_loss: 5.0556, e_dis_loss: 0.5194, d_total_loss: 0.0522, d_dis_loss: 1.5624, attack_loss: 0.0688, label_acc: 0.0358
[999]: fg_loss: 3.9463, e_total_loss: 4.9985, e_dis_loss: 0.4854, d_total_loss: 0.0445, d_dis_loss: 1.5532, attack_loss: 0.0680, label_acc: 0.0441
[1099]: fg_loss: 3.8880, e_total_loss: 5.0088, e_dis_loss: 0.3971, d_total_loss: 0.0448, d_dis_loss: 1.5250, attack_loss: 0.0696, label_acc: 0.0524
[1199]: fg_loss: 3.8441, e_total_loss: 5.0171, e_dis_loss: 0.3561, d_total_loss: 0.0406, d_dis_loss: 1.5039, attack_loss: 0.0694, label_acc: 0.0583
[1299]: fg_loss: 3.7843, e_total_loss: 5.0057, e_dis_loss: 0.3647, d_total_loss: 0.0376, d_dis_loss: 1.5518, attack_loss: 0.0738, label_acc: 0.0594
[1399]: fg_loss: 3.7438, e_total_loss: 4.9771, e_dis_loss: 0.4084, d_total_loss: 0.0441, d_dis_loss: 1.5480, attack_loss: 0.0651, label_acc: 0.0660
[1499]: fg_loss: 3.6894, e_total_loss: 4.9456, e_dis_loss: 0.3275, d_total_loss: 0.0485, d_dis_loss: 1.5257, attack_loss: 0.0524, label_acc: 0.0740
