Start experiments on tinyimagenet at level=5 with {'e_lr': 0.001, 'e_dis_lr': 4e-05, 'lambda1': 0.04, 'd_lr': 0.0005, 'd_dis_lr': 5e-09, 'lambda2': 1e-05, 'hs_lr': 0.001, 'flip_rate': 0.2}
Start running.
[99]: fg_loss: 5.2020, e_total_loss: 5.3961, e_dis_loss: 1.2106, d_total_loss: 0.0532, d_dis_loss: 1.4831, attack_loss: 0.1060, label_acc: 0.0047
[199]: fg_loss: 4.8985, e_total_loss: 5.3964, e_dis_loss: 1.1961, d_total_loss: 0.0400, d_dis_loss: 1.4526, attack_loss: 0.1488, label_acc: 0.0037
[299]: fg_loss: 4.6813, e_total_loss: 5.3931, e_dis_loss: 0.6190, d_total_loss: 0.0426, d_dis_loss: 1.4566, attack_loss: 0.1446, label_acc: 0.0036
[399]: fg_loss: 4.5644, e_total_loss: 5.3544, e_dis_loss: 0.5950, d_total_loss: 0.0482, d_dis_loss: 1.4932, attack_loss: 0.1075, label_acc: 0.0037
[499]: fg_loss: 4.4142, e_total_loss: 5.3132, e_dis_loss: 0.7035, d_total_loss: 0.0466, d_dis_loss: 1.4717, attack_loss: 0.0919, label_acc: 0.0073
[599]: fg_loss: 4.2998, e_total_loss: 5.2608, e_dis_loss: 0.7667, d_total_loss: 0.0435, d_dis_loss: 1.4363, attack_loss: 0.1073, label_acc: 0.0085
[699]: fg_loss: 4.1924, e_total_loss: 5.2398, e_dis_loss: 0.5451, d_total_loss: 0.0479, d_dis_loss: 1.3880, attack_loss: 0.1145, label_acc: 0.0080
[799]: fg_loss: 4.1226, e_total_loss: 5.2344, e_dis_loss: 0.4571, d_total_loss: 0.0379, d_dis_loss: 1.4322, attack_loss: 0.1205, label_acc: 0.0096
[899]: fg_loss: 4.0279, e_total_loss: 5.2307, e_dis_loss: 0.4346, d_total_loss: 0.0442, d_dis_loss: 1.4080, attack_loss: 0.0973, label_acc: 0.0123
[999]: fg_loss: 3.9667, e_total_loss: 5.1788, e_dis_loss: 0.6365, d_total_loss: 0.0458, d_dis_loss: 1.4327, attack_loss: 0.0746, label_acc: 0.0145
[1099]: fg_loss: 3.9103, e_total_loss: 5.1320, e_dis_loss: 0.5333, d_total_loss: 0.0471, d_dis_loss: 1.4601, attack_loss: 0.0829, label_acc: 0.0187
[1199]: fg_loss: 3.8451, e_total_loss: 5.1137, e_dis_loss: 0.4178, d_total_loss: 0.0365, d_dis_loss: 1.4739, attack_loss: 0.0994, label_acc: 0.0248
[1299]: fg_loss: 3.7959, e_total_loss: 5.1219, e_dis_loss: 0.4036, d_total_loss: 0.0488, d_dis_loss: 1.4609, attack_loss: 0.0989, label_acc: 0.0234
[1399]: fg_loss: 3.7577, e_total_loss: 5.0543, e_dis_loss: 0.4163, d_total_loss: 0.0515, d_dis_loss: 1.4164, attack_loss: 0.0911, label_acc: 0.0327
[1499]: fg_loss: 3.7031, e_total_loss: 5.1019, e_dis_loss: 0.4004, d_total_loss: 0.0465, d_dis_loss: 1.4429, attack_loss: 0.0762, label_acc: 0.0370
[1599]: fg_loss: 3.6494, e_total_loss: 5.0457, e_dis_loss: 0.3732, d_total_loss: 0.0468, d_dis_loss: 1.4235, attack_loss: 0.0759, label_acc: 0.0395
[1699]: fg_loss: 3.6481, e_total_loss: 5.0431, e_dis_loss: 0.2653, d_total_loss: 0.0415, d_dis_loss: 1.4521, attack_loss: 0.0943, label_acc: 0.0375
[1799]: fg_loss: 3.5715, e_total_loss: 5.0279, e_dis_loss: 0.2346, d_total_loss: 0.0391, d_dis_loss: 1.4498, attack_loss: 0.0924, label_acc: 0.0442
[1899]: fg_loss: 3.5495, e_total_loss: 5.0553, e_dis_loss: 0.2250, d_total_loss: 0.0468, d_dis_loss: 1.4385, attack_loss: 0.0945, label_acc: 0.0471
[1999]: fg_loss: 3.4866, e_total_loss: 5.0318, e_dis_loss: 0.2069, d_total_loss: 0.0431, d_dis_loss: 1.4135, attack_loss: 0.0859, label_acc: 0.0470
[2099]: fg_loss: 3.5017, e_total_loss: 5.0145, e_dis_loss: 0.3388, d_total_loss: 0.0428, d_dis_loss: 1.4330, attack_loss: 0.0803, label_acc: 0.0496
[2199]: fg_loss: 3.4421, e_total_loss: 5.0462, e_dis_loss: 0.3641, d_total_loss: 0.0413, d_dis_loss: 1.4326, attack_loss: 0.0751, label_acc: 0.0545
[2299]: fg_loss: 3.4129, e_total_loss: 4.9767, e_dis_loss: 0.3440, d_total_loss: 0.0462, d_dis_loss: 1.4293, attack_loss: 0.0691, label_acc: 0.0602
[2399]: fg_loss: 3.3728, e_total_loss: 4.9745, e_dis_loss: 0.2662, d_total_loss: 0.0402, d_dis_loss: 1.4287, attack_loss: 0.0580, label_acc: 0.0646
[2499]: fg_loss: 3.3553, e_total_loss: 4.9113, e_dis_loss: 0.3594, d_total_loss: 0.0295, d_dis_loss: 1.4618, attack_loss: 0.0490, label_acc: 0.0736
[2599]: fg_loss: 3.3343, e_total_loss: 4.9086, e_dis_loss: 0.3643, d_total_loss: 0.0313, d_dis_loss: 1.4840, attack_loss: 0.0504, label_acc: 0.0735
[2699]: fg_loss: 3.2833, e_total_loss: 4.8839, e_dis_loss: 0.3502, d_total_loss: 0.0328, d_dis_loss: 1.4479, attack_loss: 0.0478, label_acc: 0.0897
[2799]: fg_loss: 3.2763, e_total_loss: 4.8544, e_dis_loss: 0.3658, d_total_loss: 0.0302, d_dis_loss: 1.4432, attack_loss: 0.0459, label_acc: 0.0871
[2899]: fg_loss: 3.2338, e_total_loss: 4.8925, e_dis_loss: 0.3736, d_total_loss: 0.0334, d_dis_loss: 1.4344, attack_loss: 0.0527, label_acc: 0.0978
[2999]: fg_loss: 3.2350, e_total_loss: 4.8288, e_dis_loss: 0.3954, d_total_loss: 0.0313, d_dis_loss: 1.4383, attack_loss: 0.0479, label_acc: 0.1001
[3099]: fg_loss: 3.1903, e_total_loss: 4.8147, e_dis_loss: 0.3687, d_total_loss: 0.0267, d_dis_loss: 1.4525, attack_loss: 0.0438, label_acc: 0.1023
[3199]: fg_loss: 3.1684, e_total_loss: 4.8192, e_dis_loss: 0.3944, d_total_loss: 0.0274, d_dis_loss: 1.4557, attack_loss: 0.0445, label_acc: 0.1073
[3299]: fg_loss: 3.1213, e_total_loss: 4.7626, e_dis_loss: 0.3928, d_total_loss: 0.0252, d_dis_loss: 1.4634, attack_loss: 0.0408, label_acc: 0.1193
[3399]: fg_loss: 3.1463, e_total_loss: 4.7083, e_dis_loss: 0.3347, d_total_loss: 0.0253, d_dis_loss: 1.4603, attack_loss: 0.0411, label_acc: 0.1244
[3499]: fg_loss: 3.0858, e_total_loss: 4.7103, e_dis_loss: 0.2964, d_total_loss: 0.0262, d_dis_loss: 1.4503, attack_loss: 0.0414, label_acc: 0.1280
[3599]: fg_loss: 3.0780, e_total_loss: 4.6721, e_dis_loss: 0.3261, d_total_loss: 0.0244, d_dis_loss: 1.4533, attack_loss: 0.0379, label_acc: 0.1355
[3699]: fg_loss: 3.0619, e_total_loss: 4.6576, e_dis_loss: 0.3700, d_total_loss: 0.0254, d_dis_loss: 1.4600, attack_loss: 0.0407, label_acc: 0.1389
[3799]: fg_loss: 3.0525, e_total_loss: 4.6642, e_dis_loss: 0.3841, d_total_loss: 0.0251, d_dis_loss: 1.4542, attack_loss: 0.0379, label_acc: 0.1383
[3899]: fg_loss: 3.0138, e_total_loss: 4.6101, e_dis_loss: 0.3412, d_total_loss: 0.0245, d_dis_loss: 1.4554, attack_loss: 0.0367, label_acc: 0.1498
[3999]: fg_loss: 2.9987, e_total_loss: 4.6372, e_dis_loss: 0.3941, d_total_loss: 0.0251, d_dis_loss: 1.4595, attack_loss: 0.0366, label_acc: 0.1532
[4099]: fg_loss: 2.9919, e_total_loss: 4.6049, e_dis_loss: 0.3777, d_total_loss: 0.0236, d_dis_loss: 1.4676, attack_loss: 0.0369, label_acc: 0.1524
[4199]: fg_loss: 2.9557, e_total_loss: 4.5915, e_dis_loss: 0.4840, d_total_loss: 0.0240, d_dis_loss: 1.4648, attack_loss: 0.0343, label_acc: 0.1645
[4299]: fg_loss: 2.9401, e_total_loss: 4.6199, e_dis_loss: 0.4953, d_total_loss: 0.0230, d_dis_loss: 1.4440, attack_loss: 0.0362, label_acc: 0.1613
[4399]: fg_loss: 2.9348, e_total_loss: 4.5682, e_dis_loss: 0.4511, d_total_loss: 0.0239, d_dis_loss: 1.4577, attack_loss: 0.0348, label_acc: 0.1760
[4499]: fg_loss: 2.9079, e_total_loss: 4.4992, e_dis_loss: 0.4095, d_total_loss: 0.0226, d_dis_loss: 1.4643, attack_loss: 0.0372, label_acc: 0.1756
[4599]: fg_loss: 2.8778, e_total_loss: 4.5558, e_dis_loss: 0.3971, d_total_loss: 0.0220, d_dis_loss: 1.4514, attack_loss: 0.0344, label_acc: 0.1798
[4699]: fg_loss: 2.8983, e_total_loss: 4.4889, e_dis_loss: 0.3449, d_total_loss: 0.0228, d_dis_loss: 1.4553, attack_loss: 0.0333, label_acc: 0.1839
