Start usl/plainnet experiments on tinyimagenet at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.4, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 5.2529, e_total_loss: 5.3729, e_dis_loss: 1.1751, d_total_loss: 0.0730, d_dis_loss: 1.5510, attack_loss: 0.0798, label_acc: 0.0049
[199]: fg_loss: 5.0343, e_total_loss: 5.3830, e_dis_loss: 0.8147, d_total_loss: 0.0739, d_dis_loss: 1.5123, attack_loss: 0.0804, label_acc: 0.0062
[299]: fg_loss: 4.8341, e_total_loss: 5.4081, e_dis_loss: 0.3794, d_total_loss: 0.0693, d_dis_loss: 1.5344, attack_loss: 0.0809, label_acc: 0.0052
[399]: fg_loss: 4.6926, e_total_loss: 5.4246, e_dis_loss: 0.2891, d_total_loss: 0.0725, d_dis_loss: 1.5193, attack_loss: 0.0885, label_acc: 0.0025
[499]: fg_loss: 4.5746, e_total_loss: 5.4549, e_dis_loss: 0.2230, d_total_loss: 0.0714, d_dis_loss: 1.5173, attack_loss: 0.0773, label_acc: 0.0024
[599]: fg_loss: 4.4850, e_total_loss: 5.4382, e_dis_loss: 0.2315, d_total_loss: 0.0728, d_dis_loss: 1.5643, attack_loss: 0.0813, label_acc: 0.0041
[699]: fg_loss: 4.4012, e_total_loss: 5.4383, e_dis_loss: 0.2753, d_total_loss: 0.0641, d_dis_loss: 1.5281, attack_loss: 0.0866, label_acc: 0.0024
[799]: fg_loss: 4.3696, e_total_loss: 5.4506, e_dis_loss: 0.2368, d_total_loss: 0.0560, d_dis_loss: 1.5402, attack_loss: 0.1055, label_acc: 0.0038
[899]: fg_loss: 4.3052, e_total_loss: 5.4182, e_dis_loss: 0.2762, d_total_loss: 0.0594, d_dis_loss: 1.5281, attack_loss: 0.0961, label_acc: 0.0062
[999]: fg_loss: 4.2457, e_total_loss: 5.4074, e_dis_loss: 0.3119, d_total_loss: 0.0563, d_dis_loss: 1.5412, attack_loss: 0.0980, label_acc: 0.0096
[1099]: fg_loss: 4.2030, e_total_loss: 5.4305, e_dis_loss: 0.2611, d_total_loss: 0.0550, d_dis_loss: 1.5476, attack_loss: 0.1014, label_acc: 0.0095
[1199]: fg_loss: 4.1773, e_total_loss: 5.4633, e_dis_loss: 0.2444, d_total_loss: 0.0492, d_dis_loss: 1.5102, attack_loss: 0.1052, label_acc: 0.0059
[1299]: fg_loss: 4.1258, e_total_loss: 5.4489, e_dis_loss: 0.2601, d_total_loss: 0.0468, d_dis_loss: 1.4933, attack_loss: 0.1064, label_acc: 0.0058
[1399]: fg_loss: 4.0877, e_total_loss: 5.4548, e_dis_loss: 0.2104, d_total_loss: 0.0502, d_dis_loss: 1.4805, attack_loss: 0.1081, label_acc: 0.0043
[1499]: fg_loss: 4.0457, e_total_loss: 5.4291, e_dis_loss: 0.3037, d_total_loss: 0.0497, d_dis_loss: 1.4753, attack_loss: 0.1073, label_acc: 0.0049
[1599]: fg_loss: 3.9875, e_total_loss: 5.4844, e_dis_loss: 0.2469, d_total_loss: 0.0459, d_dis_loss: 1.4631, attack_loss: 0.1046, label_acc: 0.0041
[1699]: fg_loss: 3.9734, e_total_loss: 5.4692, e_dis_loss: 0.3357, d_total_loss: 0.0499, d_dis_loss: 1.5079, attack_loss: 0.0939, label_acc: 0.0054
[1799]: fg_loss: 3.9297, e_total_loss: 5.4561, e_dis_loss: 0.2795, d_total_loss: 0.0564, d_dis_loss: 1.4767, attack_loss: 0.0840, label_acc: 0.0038
[1899]: fg_loss: 3.8972, e_total_loss: 5.4376, e_dis_loss: 0.3348, d_total_loss: 0.0557, d_dis_loss: 1.5093, attack_loss: 0.0946, label_acc: 0.0035
[1999]: fg_loss: 3.8415, e_total_loss: 5.4525, e_dis_loss: 0.3688, d_total_loss: 0.0520, d_dis_loss: 1.4829, attack_loss: 0.1116, label_acc: 0.0037
[2099]: fg_loss: 3.8363, e_total_loss: 5.4328, e_dis_loss: 0.3578, d_total_loss: 0.0459, d_dis_loss: 1.4803, attack_loss: 0.1155, label_acc: 0.0042
[2199]: fg_loss: 3.7894, e_total_loss: 5.4478, e_dis_loss: 0.3949, d_total_loss: 0.0462, d_dis_loss: 1.4572, attack_loss: 0.0998, label_acc: 0.0071
[2299]: fg_loss: 3.7577, e_total_loss: 5.4633, e_dis_loss: 0.4101, d_total_loss: 0.0486, d_dis_loss: 1.4777, attack_loss: 0.0841, label_acc: 0.0099
[2399]: fg_loss: 3.7241, e_total_loss: 5.4676, e_dis_loss: 0.4985, d_total_loss: 0.0454, d_dis_loss: 1.4498, attack_loss: 0.0951, label_acc: 0.0134
[2499]: fg_loss: 3.7048, e_total_loss: 5.4315, e_dis_loss: 0.3381, d_total_loss: 0.0421, d_dis_loss: 1.4561, attack_loss: 0.1155, label_acc: 0.0119
[2599]: fg_loss: 3.6568, e_total_loss: 5.4220, e_dis_loss: 0.3765, d_total_loss: 0.0454, d_dis_loss: 1.4491, attack_loss: 0.0934, label_acc: 0.0130
[2699]: fg_loss: 3.6203, e_total_loss: 5.4237, e_dis_loss: 0.3987, d_total_loss: 0.0454, d_dis_loss: 1.4270, attack_loss: 0.0870, label_acc: 0.0154
[2799]: fg_loss: 3.6037, e_total_loss: 5.4393, e_dis_loss: 0.3382, d_total_loss: 0.0463, d_dis_loss: 1.4594, attack_loss: 0.0968, label_acc: 0.0197
[2899]: fg_loss: 3.5679, e_total_loss: 5.4185, e_dis_loss: 0.4070, d_total_loss: 0.0519, d_dis_loss: 1.4459, attack_loss: 0.1063, label_acc: 0.0158
[2999]: fg_loss: 3.5386, e_total_loss: 5.4150, e_dis_loss: 0.3952, d_total_loss: 0.0490, d_dis_loss: 1.4522, attack_loss: 0.1097, label_acc: 0.0176
[3099]: fg_loss: 3.5139, e_total_loss: 5.4034, e_dis_loss: 0.3500, d_total_loss: 0.0545, d_dis_loss: 1.4537, attack_loss: 0.0795, label_acc: 0.0185
[3199]: fg_loss: 3.4866, e_total_loss: 5.4228, e_dis_loss: 0.4254, d_total_loss: 0.0511, d_dis_loss: 1.4246, attack_loss: 0.0843, label_acc: 0.0278
[3299]: fg_loss: 3.4327, e_total_loss: 5.4165, e_dis_loss: 0.3543, d_total_loss: 0.0526, d_dis_loss: 1.4165, attack_loss: 0.0924, label_acc: 0.0288
[3399]: fg_loss: 3.4448, e_total_loss: 5.4001, e_dis_loss: 0.3944, d_total_loss: 0.0565, d_dis_loss: 1.4638, attack_loss: 0.0796, label_acc: 0.0254
[3499]: fg_loss: 3.3973, e_total_loss: 5.4208, e_dis_loss: 0.3308, d_total_loss: 0.0494, d_dis_loss: 1.4392, attack_loss: 0.0816, label_acc: 0.0284
