Start vsl/resnet experiments on cifar10 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.6967, e_total_loss: 1.8815, e_dis_loss: 0.3541, d_total_loss: 0.0418, d_dis_loss: 1.4437, attack_loss: 0.0815
[199]: fg_loss: 1.3406, e_total_loss: 1.5397, e_dis_loss: 0.4856, d_total_loss: 0.0320, d_dis_loss: 1.4418, attack_loss: 0.0675
[299]: fg_loss: 1.1946, e_total_loss: 1.3916, e_dis_loss: 0.7032, d_total_loss: 0.0301, d_dis_loss: 1.4533, attack_loss: 0.0552
[399]: fg_loss: 1.0531, e_total_loss: 1.2622, e_dis_loss: 0.6937, d_total_loss: 0.0285, d_dis_loss: 1.4923, attack_loss: 0.0559
[499]: fg_loss: 0.9952, e_total_loss: 1.1995, e_dis_loss: 0.6702, d_total_loss: 0.0279, d_dis_loss: 1.4575, attack_loss: 0.0586
[599]: fg_loss: 0.9089, e_total_loss: 1.1260, e_dis_loss: 0.6776, d_total_loss: 0.0265, d_dis_loss: 1.4237, attack_loss: 0.0546
[699]: fg_loss: 0.8559, e_total_loss: 1.0778, e_dis_loss: 0.5869, d_total_loss: 0.0276, d_dis_loss: 1.4697, attack_loss: 0.0575
[799]: fg_loss: 0.7910, e_total_loss: 1.0650, e_dis_loss: 0.5549, d_total_loss: 0.0270, d_dis_loss: 1.4582, attack_loss: 0.0569
[899]: fg_loss: 0.7545, e_total_loss: 1.0042, e_dis_loss: 0.5910, d_total_loss: 0.0252, d_dis_loss: 1.3912, attack_loss: 0.0565
[999]: fg_loss: 0.7179, e_total_loss: 0.9758, e_dis_loss: 0.5521, d_total_loss: 0.0267, d_dis_loss: 1.4427, attack_loss: 0.0508
[1099]: fg_loss: 0.6501, e_total_loss: 0.9339, e_dis_loss: 0.5517, d_total_loss: 0.0262, d_dis_loss: 1.4733, attack_loss: 0.0493
[1199]: fg_loss: 0.6443, e_total_loss: 0.9126, e_dis_loss: 0.5407, d_total_loss: 0.0267, d_dis_loss: 1.4725, attack_loss: 0.0486
[1299]: fg_loss: 0.6045, e_total_loss: 0.8995, e_dis_loss: 0.5466, d_total_loss: 0.0251, d_dis_loss: 1.4487, attack_loss: 0.0491
[1399]: fg_loss: 0.5704, e_total_loss: 0.8396, e_dis_loss: 0.4860, d_total_loss: 0.0243, d_dis_loss: 1.4675, attack_loss: 0.0491
