Start vsl/resnet experiments on cifar100 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 4.2243, e_total_loss: 4.3322, e_dis_loss: 0.2813, d_total_loss: 0.0307, d_dis_loss: 1.5082, attack_loss: 0.0559
[199]: fg_loss: 3.7638, e_total_loss: 3.9464, e_dis_loss: 0.4027, d_total_loss: 0.0209, d_dis_loss: 1.5203, attack_loss: 0.0390
[299]: fg_loss: 3.4779, e_total_loss: 3.7203, e_dis_loss: 0.6713, d_total_loss: 0.0207, d_dis_loss: 1.5328, attack_loss: 0.0300
[399]: fg_loss: 3.2646, e_total_loss: 3.5152, e_dis_loss: 0.9298, d_total_loss: 0.0216, d_dis_loss: 1.5184, attack_loss: 0.0308
[499]: fg_loss: 3.0065, e_total_loss: 3.3030, e_dis_loss: 0.8143, d_total_loss: 0.0207, d_dis_loss: 1.5311, attack_loss: 0.0307
[599]: fg_loss: 2.8256, e_total_loss: 3.1651, e_dis_loss: 0.7635, d_total_loss: 0.0203, d_dis_loss: 1.5279, attack_loss: 0.0282
[699]: fg_loss: 2.6735, e_total_loss: 3.0118, e_dis_loss: 0.7068, d_total_loss: 0.0202, d_dis_loss: 1.5039, attack_loss: 0.0286
[799]: fg_loss: 2.4951, e_total_loss: 2.8973, e_dis_loss: 0.6195, d_total_loss: 0.0194, d_dis_loss: 1.5218, attack_loss: 0.0280
[899]: fg_loss: 2.3927, e_total_loss: 2.7573, e_dis_loss: 0.6513, d_total_loss: 0.0183, d_dis_loss: 1.4962, attack_loss: 0.0275
[999]: fg_loss: 2.2409, e_total_loss: 2.6485, e_dis_loss: 0.5186, d_total_loss: 0.0178, d_dis_loss: 1.5088, attack_loss: 0.0268
[1099]: fg_loss: 2.1708, e_total_loss: 2.5733, e_dis_loss: 0.5283, d_total_loss: 0.0171, d_dis_loss: 1.5317, attack_loss: 0.0249
[1199]: fg_loss: 2.0367, e_total_loss: 2.4736, e_dis_loss: 0.5045, d_total_loss: 0.0162, d_dis_loss: 1.5159, attack_loss: 0.0242
[1299]: fg_loss: 1.9496, e_total_loss: 2.4262, e_dis_loss: 0.5082, d_total_loss: 0.0164, d_dis_loss: 1.5090, attack_loss: 0.0249
[1399]: fg_loss: 1.9119, e_total_loss: 2.3402, e_dis_loss: 0.4917, d_total_loss: 0.0157, d_dis_loss: 1.5024, attack_loss: 0.0254
[1499]: fg_loss: 1.7620, e_total_loss: 2.2804, e_dis_loss: 0.4392, d_total_loss: 0.0159, d_dis_loss: 1.5041, attack_loss: 0.0272
[1599]: fg_loss: 1.7226, e_total_loss: 2.2272, e_dis_loss: 0.4635, d_total_loss: 0.0154, d_dis_loss: 1.4629, attack_loss: 0.0255
[1699]: fg_loss: 1.6216, e_total_loss: 2.1868, e_dis_loss: 0.3969, d_total_loss: 0.0148, d_dis_loss: 1.5033, attack_loss: 0.0232
[1799]: fg_loss: 1.5648, e_total_loss: 2.1279, e_dis_loss: 0.3694, d_total_loss: 0.0146, d_dis_loss: 1.5292, attack_loss: 0.0234
[1899]: fg_loss: 1.5004, e_total_loss: 2.0878, e_dis_loss: 0.3900, d_total_loss: 0.0144, d_dis_loss: 1.5033, attack_loss: 0.0240
[1999]: fg_loss: 1.3912, e_total_loss: 2.0488, e_dis_loss: 0.4344, d_total_loss: 0.0147, d_dis_loss: 1.5249, attack_loss: 0.0237
[2099]: fg_loss: 1.3888, e_total_loss: 2.0489, e_dis_loss: 0.3384, d_total_loss: 0.0147, d_dis_loss: 1.5228, attack_loss: 0.0241
[2199]: fg_loss: 1.2494, e_total_loss: 1.9902, e_dis_loss: 0.3809, d_total_loss: 0.0146, d_dis_loss: 1.5272, attack_loss: 0.0244
[2299]: fg_loss: 1.2136, e_total_loss: 1.9542, e_dis_loss: 0.3652, d_total_loss: 0.0143, d_dis_loss: 1.5124, attack_loss: 0.0231
[2399]: fg_loss: 1.1296, e_total_loss: 1.9236, e_dis_loss: 0.3351, d_total_loss: 0.0142, d_dis_loss: 1.5047, attack_loss: 0.0247
[2499]: fg_loss: 1.0722, e_total_loss: 1.9037, e_dis_loss: 0.2927, d_total_loss: 0.0146, d_dis_loss: 1.5220, attack_loss: 0.0238
[2599]: fg_loss: 1.0192, e_total_loss: 1.8588, e_dis_loss: 0.2749, d_total_loss: 0.0141, d_dis_loss: 1.4732, attack_loss: 0.0243
[2699]: fg_loss: 0.9142, e_total_loss: 1.8368, e_dis_loss: 0.2423, d_total_loss: 0.0136, d_dis_loss: 1.5421, attack_loss: 0.0249
[2799]: fg_loss: 0.8934, e_total_loss: 1.8273, e_dis_loss: 0.2350, d_total_loss: 0.0138, d_dis_loss: 1.4923, attack_loss: 0.0242
[2899]: fg_loss: 0.7801, e_total_loss: 1.7683, e_dis_loss: 0.2009, d_total_loss: 0.0131, d_dis_loss: 1.5133, attack_loss: 0.0235
[2999]: fg_loss: 0.7534, e_total_loss: 1.7726, e_dis_loss: 0.1946, d_total_loss: 0.0136, d_dis_loss: 1.4718, attack_loss: 0.0236
[3099]: fg_loss: 0.6731, e_total_loss: 1.7383, e_dis_loss: 0.2114, d_total_loss: 0.0127, d_dis_loss: 1.5144, attack_loss: 0.0225
[3199]: fg_loss: 0.6158, e_total_loss: 1.6903, e_dis_loss: 0.1719, d_total_loss: 0.0132, d_dis_loss: 1.5036, attack_loss: 0.0239
[3299]: fg_loss: 0.5812, e_total_loss: 1.6825, e_dis_loss: 0.1641, d_total_loss: 0.0131, d_dis_loss: 1.4768, attack_loss: 0.0228
[3399]: fg_loss: 0.5064, e_total_loss: 1.6467, e_dis_loss: 0.1626, d_total_loss: 0.0129, d_dis_loss: 1.5315, attack_loss: 0.0231
[3499]: fg_loss: 0.4965, e_total_loss: 1.6155, e_dis_loss: 0.1232, d_total_loss: 0.0128, d_dis_loss: 1.4898, attack_loss: 0.0220
[3599]: fg_loss: 0.4223, e_total_loss: 1.5438, e_dis_loss: 0.1210, d_total_loss: 0.0126, d_dis_loss: 1.4856, attack_loss: 0.0223
[3699]: fg_loss: 0.4011, e_total_loss: 1.5252, e_dis_loss: 0.1092, d_total_loss: 0.0130, d_dis_loss: 1.5305, attack_loss: 0.0221
[3799]: fg_loss: 0.3508, e_total_loss: 1.4859, e_dis_loss: 0.1147, d_total_loss: 0.0127, d_dis_loss: 1.4952, attack_loss: 0.0219
[3899]: fg_loss: 0.3282, e_total_loss: 1.4879, e_dis_loss: 0.0992, d_total_loss: 0.0126, d_dis_loss: 1.5235, attack_loss: 0.0219
[3999]: fg_loss: 0.2999, e_total_loss: 1.4645, e_dis_loss: 0.1035, d_total_loss: 0.0127, d_dis_loss: 1.5057, attack_loss: 0.0219
[4099]: fg_loss: 0.2728, e_total_loss: 1.4239, e_dis_loss: 0.1059, d_total_loss: 0.0124, d_dis_loss: 1.5028, attack_loss: 0.0214
[4199]: fg_loss: 0.2479, e_total_loss: 1.3710, e_dis_loss: 0.0917, d_total_loss: 0.0126, d_dis_loss: 1.4965, attack_loss: 0.0215
[4299]: fg_loss: 0.2285, e_total_loss: 1.3442, e_dis_loss: 0.0893, d_total_loss: 0.0124, d_dis_loss: 1.4777, attack_loss: 0.0214
