Start vsl/plainnet experiments on cifar100 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 4.5356, e_total_loss: 4.5580, e_dis_loss: 1.3629, d_total_loss: 0.0694, d_dis_loss: 1.5367, attack_loss: 0.0779
[199]: fg_loss: 4.3446, e_total_loss: 4.3653, e_dis_loss: 1.1708, d_total_loss: 0.0613, d_dis_loss: 1.4688, attack_loss: 0.0692
[299]: fg_loss: 4.2150, e_total_loss: 4.2605, e_dis_loss: 1.0124, d_total_loss: 0.0572, d_dis_loss: 1.4902, attack_loss: 0.0627
[399]: fg_loss: 4.1203, e_total_loss: 4.1774, e_dis_loss: 0.9570, d_total_loss: 0.0526, d_dis_loss: 1.4710, attack_loss: 0.0558
[499]: fg_loss: 4.0218, e_total_loss: 4.0884, e_dis_loss: 0.8023, d_total_loss: 0.0488, d_dis_loss: 1.4710, attack_loss: 0.0554
[599]: fg_loss: 3.9344, e_total_loss: 4.0280, e_dis_loss: 0.9184, d_total_loss: 0.0492, d_dis_loss: 1.4650, attack_loss: 0.0550
[699]: fg_loss: 3.8492, e_total_loss: 3.9559, e_dis_loss: 0.9753, d_total_loss: 0.0462, d_dis_loss: 1.4665, attack_loss: 0.0531
[799]: fg_loss: 3.7542, e_total_loss: 3.8742, e_dis_loss: 0.8126, d_total_loss: 0.0452, d_dis_loss: 1.4894, attack_loss: 0.0478
[899]: fg_loss: 3.6906, e_total_loss: 3.8358, e_dis_loss: 0.8485, d_total_loss: 0.0442, d_dis_loss: 1.5003, attack_loss: 0.0476
[999]: fg_loss: 3.6258, e_total_loss: 3.7646, e_dis_loss: 0.7070, d_total_loss: 0.0432, d_dis_loss: 1.5014, attack_loss: 0.0479
[1099]: fg_loss: 3.5778, e_total_loss: 3.7240, e_dis_loss: 0.7198, d_total_loss: 0.0430, d_dis_loss: 1.5045, attack_loss: 0.0466
[1199]: fg_loss: 3.5030, e_total_loss: 3.6619, e_dis_loss: 0.7861, d_total_loss: 0.0412, d_dis_loss: 1.4767, attack_loss: 0.0479
[1299]: fg_loss: 3.4569, e_total_loss: 3.6269, e_dis_loss: 0.6668, d_total_loss: 0.0411, d_dis_loss: 1.4729, attack_loss: 0.0466
[1399]: fg_loss: 3.4053, e_total_loss: 3.5864, e_dis_loss: 0.5824, d_total_loss: 0.0403, d_dis_loss: 1.4721, attack_loss: 0.0451
[1499]: fg_loss: 3.3404, e_total_loss: 3.5276, e_dis_loss: 0.6620, d_total_loss: 0.0399, d_dis_loss: 1.4905, attack_loss: 0.0439
[1599]: fg_loss: 3.2993, e_total_loss: 3.4958, e_dis_loss: 0.6397, d_total_loss: 0.0391, d_dis_loss: 1.4702, attack_loss: 0.0439
[1699]: fg_loss: 3.2478, e_total_loss: 3.4399, e_dis_loss: 0.6154, d_total_loss: 0.0398, d_dis_loss: 1.4591, attack_loss: 0.0445
[1799]: fg_loss: 3.2104, e_total_loss: 3.4073, e_dis_loss: 0.5952, d_total_loss: 0.0391, d_dis_loss: 1.4648, attack_loss: 0.0443
[1899]: fg_loss: 3.1552, e_total_loss: 3.3693, e_dis_loss: 0.5696, d_total_loss: 0.0381, d_dis_loss: 1.4739, attack_loss: 0.0442
[1999]: fg_loss: 3.1177, e_total_loss: 3.3344, e_dis_loss: 0.6192, d_total_loss: 0.0378, d_dis_loss: 1.4571, attack_loss: 0.0439
[2099]: fg_loss: 3.0933, e_total_loss: 3.2934, e_dis_loss: 0.5822, d_total_loss: 0.0373, d_dis_loss: 1.4846, attack_loss: 0.0436
[2199]: fg_loss: 3.0379, e_total_loss: 3.2646, e_dis_loss: 0.5984, d_total_loss: 0.0363, d_dis_loss: 1.4714, attack_loss: 0.0442
[2299]: fg_loss: 3.0201, e_total_loss: 3.2560, e_dis_loss: 0.5478, d_total_loss: 0.0358, d_dis_loss: 1.4703, attack_loss: 0.0442
[2399]: fg_loss: 2.9734, e_total_loss: 3.1969, e_dis_loss: 0.5125, d_total_loss: 0.0355, d_dis_loss: 1.4627, attack_loss: 0.0439
[2499]: fg_loss: 2.9517, e_total_loss: 3.1851, e_dis_loss: 0.5532, d_total_loss: 0.0356, d_dis_loss: 1.4682, attack_loss: 0.0438
[2599]: fg_loss: 2.9253, e_total_loss: 3.1535, e_dis_loss: 0.4842, d_total_loss: 0.0357, d_dis_loss: 1.4435, attack_loss: 0.0421
[2699]: fg_loss: 2.8979, e_total_loss: 3.1557, e_dis_loss: 0.4629, d_total_loss: 0.0360, d_dis_loss: 1.4480, attack_loss: 0.0436
[2799]: fg_loss: 2.8848, e_total_loss: 3.1189, e_dis_loss: 0.5190, d_total_loss: 0.0352, d_dis_loss: 1.4723, attack_loss: 0.0419
[2899]: fg_loss: 2.8112, e_total_loss: 3.0949, e_dis_loss: 0.5155, d_total_loss: 0.0349, d_dis_loss: 1.4598, attack_loss: 0.0418
[2999]: fg_loss: 2.8320, e_total_loss: 3.0981, e_dis_loss: 0.4603, d_total_loss: 0.0351, d_dis_loss: 1.4596, attack_loss: 0.0421
[3099]: fg_loss: 2.7882, e_total_loss: 3.0535, e_dis_loss: 0.4522, d_total_loss: 0.0344, d_dis_loss: 1.4472, attack_loss: 0.0411
[3199]: fg_loss: 2.7754, e_total_loss: 3.0611, e_dis_loss: 0.4266, d_total_loss: 0.0345, d_dis_loss: 1.4631, attack_loss: 0.0412
[3299]: fg_loss: 2.7638, e_total_loss: 3.0654, e_dis_loss: 0.4018, d_total_loss: 0.0337, d_dis_loss: 1.4632, attack_loss: 0.0406
[3399]: fg_loss: 2.7144, e_total_loss: 3.0141, e_dis_loss: 0.4312, d_total_loss: 0.0341, d_dis_loss: 1.4765, attack_loss: 0.0419
[3499]: fg_loss: 2.7174, e_total_loss: 3.0218, e_dis_loss: 0.3901, d_total_loss: 0.0334, d_dis_loss: 1.4720, attack_loss: 0.0403
[3599]: fg_loss: 2.6594, e_total_loss: 3.0007, e_dis_loss: 0.3811, d_total_loss: 0.0338, d_dis_loss: 1.4518, attack_loss: 0.0397
[3699]: fg_loss: 2.6616, e_total_loss: 2.9935, e_dis_loss: 0.3610, d_total_loss: 0.0334, d_dis_loss: 1.4785, attack_loss: 0.0404
[3799]: fg_loss: 2.6411, e_total_loss: 2.9670, e_dis_loss: 0.3369, d_total_loss: 0.0332, d_dis_loss: 1.4731, attack_loss: 0.0400
[3899]: fg_loss: 2.6271, e_total_loss: 2.9707, e_dis_loss: 0.3555, d_total_loss: 0.0330, d_dis_loss: 1.4753, attack_loss: 0.0401
