Start vsl/plainnet experiments on cifar100 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 4.5430, e_total_loss: 4.6018, e_dis_loss: 1.5256, d_total_loss: 0.0651, d_dis_loss: 1.5194, attack_loss: 0.0796
[199]: fg_loss: 4.3471, e_total_loss: 4.3921, e_dis_loss: 1.2691, d_total_loss: 0.0597, d_dis_loss: 1.5055, attack_loss: 0.0701
[299]: fg_loss: 4.1932, e_total_loss: 4.2232, e_dis_loss: 0.8095, d_total_loss: 0.0533, d_dis_loss: 1.5197, attack_loss: 0.0615
[399]: fg_loss: 4.0759, e_total_loss: 4.1529, e_dis_loss: 1.0873, d_total_loss: 0.0522, d_dis_loss: 1.4748, attack_loss: 0.0547
[499]: fg_loss: 3.9777, e_total_loss: 4.0327, e_dis_loss: 0.9499, d_total_loss: 0.0490, d_dis_loss: 1.4504, attack_loss: 0.0505
[599]: fg_loss: 3.8897, e_total_loss: 3.9967, e_dis_loss: 0.8722, d_total_loss: 0.0479, d_dis_loss: 1.4568, attack_loss: 0.0502
[699]: fg_loss: 3.8329, e_total_loss: 3.9212, e_dis_loss: 0.8941, d_total_loss: 0.0462, d_dis_loss: 1.4765, attack_loss: 0.0513
[799]: fg_loss: 3.7704, e_total_loss: 3.8496, e_dis_loss: 0.9102, d_total_loss: 0.0443, d_dis_loss: 1.4802, attack_loss: 0.0506
[899]: fg_loss: 3.7118, e_total_loss: 3.8204, e_dis_loss: 0.7824, d_total_loss: 0.0427, d_dis_loss: 1.5046, attack_loss: 0.0497
[999]: fg_loss: 3.6644, e_total_loss: 3.7548, e_dis_loss: 0.8339, d_total_loss: 0.0411, d_dis_loss: 1.4913, attack_loss: 0.0500
[1099]: fg_loss: 3.6121, e_total_loss: 3.7259, e_dis_loss: 0.7702, d_total_loss: 0.0417, d_dis_loss: 1.4854, attack_loss: 0.0474
[1199]: fg_loss: 3.5466, e_total_loss: 3.6742, e_dis_loss: 0.8193, d_total_loss: 0.0402, d_dis_loss: 1.4682, attack_loss: 0.0477
[1299]: fg_loss: 3.5043, e_total_loss: 3.6328, e_dis_loss: 0.7814, d_total_loss: 0.0412, d_dis_loss: 1.4816, attack_loss: 0.0469
[1399]: fg_loss: 3.4554, e_total_loss: 3.5713, e_dis_loss: 0.7127, d_total_loss: 0.0399, d_dis_loss: 1.4925, attack_loss: 0.0449
[1499]: fg_loss: 3.3981, e_total_loss: 3.5479, e_dis_loss: 0.6931, d_total_loss: 0.0394, d_dis_loss: 1.4605, attack_loss: 0.0457
[1599]: fg_loss: 3.3431, e_total_loss: 3.4981, e_dis_loss: 0.6476, d_total_loss: 0.0387, d_dis_loss: 1.4762, attack_loss: 0.0451
[1699]: fg_loss: 3.3005, e_total_loss: 3.4490, e_dis_loss: 0.7926, d_total_loss: 0.0388, d_dis_loss: 1.4835, attack_loss: 0.0456
[1799]: fg_loss: 3.2749, e_total_loss: 3.4357, e_dis_loss: 0.6702, d_total_loss: 0.0378, d_dis_loss: 1.4699, attack_loss: 0.0439
